ensemblID	chr	start	end	band	symbol	isHK	isTF
ENSG00000006007	16	19501689	19522145	p12.3	GDE1	1	0
ENSG00000112290	6	110099819	110180004	q21	WASF1	0	0
ENSG00000166828	16	23182715	23216883	p12.2	SCNN1G	0	0
ENSG00000158856	8	22048995	22082527	p21.3	DMTN	0	0
ENSG00000168453	8	22114415	22133384	p21.3	HR	0	0
ENSG00000162745	1	161983192	162023854	q23.3	OLFML2B	0	0
ENSG00000133466	22	37180167	37199385	q12.3	C1QTNF6	0	0
ENSG00000164056	4	123396795	123403760	q28.1	SPRY1	0	0
ENSG00000168309	3	58564117	58627610	p14.2	FAM107A	0	0
ENSG00000164305	4	184627696	184649509	q35.1	CASP3	1	0
ENSG00000164692	7	94394561	94431232	q21.3	COL1A2	0	0
ENSG00000166446	16	80597906	80804329	q23.2	CDYL2	0	0
ENSG00000159708	16	67326798	67385203	q22.1	LRRC36	0	0
ENSG00000168754	2	96875882	96986592	q11.2	FAM178B	0	0
ENSG00000134202	1	109733932	109741038	p13.3	GSTM3	0	0
ENSG00000166762	15	43628503	43668118	q15.3	CATSPER2	0	0
ENSG00000167543	17	29566052	29573157	q11.2	TP53I13	0	0
ENSG00000115307	2	74526645	74529939	p13.1	AUP1	1	0
ENSG00000118640	2	85561562	85582031	p11.2	VAMP8	0	0
ENSG00000068305	15	99565417	99716466	q26.3	MEF2A	1	1
ENSG00000103852	15	99136323	99251223	q26.3	TTC23	0	0
ENSG00000068078	4	1793293	1808872	p16.3	FGFR3	0	0
ENSG00000061455	5	123089121	123194266	q23.2	PRDM6	0	1
ENSG00000036257	2	224470150	224585397	q36.2	CUL3	0	0
ENSG00000145246	4	47485288	47593486	p12	ATP10D	0	0
ENSG00000167754	19	50943303	50953093	q13.41	KLK5	0	0
ENSG00000130741	X	24054716	24077971	p22.11	EIF2S3	0	0
ENSG00000104738	8	47960185	47978160	q11.21	MCM4	0	0
ENSG00000013364	16	29820394	29848039	p11.2	MVP	0	0
ENSG00000138395	2	201790461	201895550	q33.1	CDK15	0	0
ENSG00000122203	5	176346061	176361968	q35.2	KIAA1191	1	0
ENSG00000169251	3	161104696	161253532	q26.1	NMD3	1	0
ENSG00000163319	4	83455932	83469735	q21.23	MRPS18C	1	0
ENSG00000163239	1	154502219	154548147	q21.3	TDRD10	0	0
ENSG00000065882	4	37891087	38139175	p14	TBC1D1	1	0
ENSG00000104324	8	96645227	97149654	q22.1	CPQ	0	0
ENSG00000147526	8	38728186	38853028	p11.22	TACC1	0	0
ENSG00000121621	11	28020620	28108308	p14.1	KIF18A	0	0
ENSG00000138069	2	65070696	65130331	p14	RAB1A	1	0
ENSG00000115977	2	69457997	69674349	p13.3	AAK1	0	0
ENSG00000141577	17	81189593	81222999	q25.3	CEP131	0	0
ENSG00000125148	16	56608199	56609497	q13	MT2A	0	0
ENSG00000169660	17	82418318	82442645	q25.3	HEXDC	1	0
ENSG00000169738	17	82035136	82037732	q25.3	DCXR	0	0
ENSG00000140374	15	76215355	76311472	q24.3	ETFA	1	0
ENSG00000143952	2	63892146	64019072	p14	VPS54	0	0
ENSG00000102054	X	16839283	16870414	p22.2	RBBP7	1	0
ENSG00000047230	X	16588003	16712936	p22.2	CTPS2	0	0
ENSG00000128652	2	176136612	176173102	q31.1	HOXD3	0	1
ENSG00000163527	3	31532638	31637622	p23	STT3B	1	0
ENSG00000153485	14	93184951	93187089	q32.12	TMEM251	1	0
ENSG00000012963	14	93207056	93229215	q32.12	UBR7	1	0
ENSG00000122952	10	56357228	56361275	q21.1	ZWINT	0	0
ENSG00000135218	7	80369575	80679277	q21.11	CD36	0	0
ENSG00000135953	2	102715840	102736888	q12.1	MFSD9	0	0
ENSG00000111057	12	52948871	52952901	q13.13	KRT18	0	0
ENSG00000119673	14	73567620	73575658	q24.3	ACOT2	0	0
ENSG00000101407	20	37983007	38033468	q11.23	TTI1	1	0
ENSG00000139579	12	56222015	56229854	q13.3	NABP2	1	0
ENSG00000115526	2	100391860	100417656	q11.2	CHST10	0	0
ENSG00000151883	5	50665899	50846522	q11.1	PARP8	0	0
ENSG00000167700	8	144509074	144511213	q24.3	MFSD3	1	0
ENSG00000089094	12	121429097	121581015	q24.31	KDM2B	0	1
ENSG00000073150	22	50170731	50180294	q13.33	PANX2	0	0
ENSG00000163412	3	71675416	71754773	p13	EIF4E3	0	0
ENSG00000110871	12	120503274	120534434	q24.31	COQ5	1	0
ENSG00000144597	3	15427355	15450635	p25.1	EAF1	1	0
ENSG00000163528	3	14112077	14124870	p25.1	CHCHD4	1	0
ENSG00000145375	4	122923074	123319450	q28.1	SPATA5	0	0
ENSG00000168209	10	72273920	72276036	q22.1	DDIT4	0	0
ENSG00000165507	10	44970981	44978810	q11.21	DEPP1	0	0
ENSG00000104980	19	7926718	7943920	p13.2	TIMM44	1	0
ENSG00000158290	X	120524609	120575794	q24	CUL4B	1	0
ENSG00000156398	10	102714538	102743492	q24.32	SFXN2	0	0
ENSG00000167772	19	8363289	8374373	p13.2	ANGPTL4	0	0
ENSG00000171307	10	97446131	97457370	q24.1	ZDHHC16	1	0
ENSG00000084092	4	56963370	56978823	q12	NOA1	1	0
ENSG00000133247	19	55339853	55348120	q13.42	KMT5C	0	0
ENSG00000066379	6	30058899	30064909	p22.1	ZNRD1	1	0
ENSG00000073584	17	40624962	40648864	q21.2	SMARCE1	1	0
ENSG00000153140	5	90392261	90409786	q14.3	CETN3	0	0
ENSG00000164346	5	74766991	74780113	q13.3	NSA2	1	0
ENSG00000171657	X	41724155	41730135	p11.4	GPR82	0	0
ENSG00000134363	5	53480409	53487134	q11.2	FST	0	0
ENSG00000116649	1	11054584	11060024	p36.22	SRM	1	0
ENSG00000165476	10	63521363	63625123	q21.3	REEP3	1	0
ENSG00000101463	20	24469199	24666616	p11.21	SYNDIG1	0	0
ENSG00000154760	17	35435096	35448837	q12	SLFN13	0	0
ENSG00000112972	5	43289395	43313512	p12	HMGCS1	0	0
ENSG00000130414	2	239892450	240025402	q37.3	NDUFA10	1	0
ENSG00000099290	10	50067888	50133506	q11.23	WASHC2A	0	0
ENSG00000165406	10	45454585	45594906	q11.22	MARCH8	0	0
ENSG00000132749	11	68707440	68751564	q13.3	TESMIN	0	0
ENSG00000107099	9	214854	465259	p24.3	DOCK8	0	0
ENSG00000037965	12	54009106	54012362	q13.13	HOXC8	0	1
ENSG00000163682	4	39452521	39458949	p14	RPL9	0	0
ENSG00000076242	3	36993332	37050918	p22.2	MLH1	1	0
ENSG00000126767	X	47635521	47650604	p11.23	ELK1	1	1
ENSG00000170846	4	6663396	6676755	p16.1		0	0
ENSG00000108239	10	94402504	94535930	q23.33	TBC1D12	0	0
ENSG00000163393	1	115976498	116070054	p13.1	SLC22A15	0	0
ENSG00000168056	11	65538805	65558930	q13.1	LTBP3	0	0
ENSG00000165685	12	10170542	10191801	p13.2	TMEM52B	0	0
ENSG00000156136	4	70992538	71030914	q13.3	DCK	0	0
ENSG00000173227	11	67006778	67050863	q13.2	SYT12	0	0
ENSG00000126561	17	42287547	42311943	q21.2	STAT5A	0	1
ENSG00000068079	17	43006725	43014456	q21.31	IFI35	0	0
ENSG00000173715	11	66744451	66843328	q13.2	C11orf80	0	0
ENSG00000122432	1	84506300	84566194	p22.3	SPATA1	0	0
ENSG00000174125	4	38790677	38856817	p14	TLR1	0	0
ENSG00000100034	22	21919420	21952837	q11.22	PPM1F	0	0
ENSG00000005102	17	43640388	43661954	q21.31	MEOX1	0	1
ENSG00000110841	12	27523431	27695564	p11.23	PPFIBP1	0	0
ENSG00000110047	11	64851642	64888296	q13.1	EHD1	0	0
ENSG00000107021	9	128787204	128810432	q34.11	TBC1D13	0	0
ENSG00000174326	17	7041630	7043923	p13.1	SLC16A11	0	0
ENSG00000091986	3	112596794	112649530	q13.2	CCDC80	0	0
ENSG00000162383	1	53087179	53142632	p32.3	SLC1A7	0	0
ENSG00000135976	2	97113496	97250199	q11.2	ANKRD36	0	0
ENSG00000121410	19	58345178	58353499	q13.43	A1BG	0	0
ENSG00000138660	4	112231737	112270047	q25	AP1AR	0	0
ENSG00000147465	8	38143649	38151265	p11.23	STAR	0	0
ENSG00000166575	11	87037844	87323758	q14.2	TMEM135	0	0
ENSG00000154096	11	119417378	119424985	q23.3	THY1	0	0
ENSG00000172031	1	92029982	92063536	p22.1	EPHX4	0	0
ENSG00000142102	11	289135	296107	p15.5	PGGHG	0	0
ENSG00000114805	3	155375580	155745067	q25.31	PLCH1	0	0
ENSG00000174938	16	29871159	29899547	p11.2	SEZ6L2	0	0
ENSG00000163320	3	88051944	88149885	p11.1	CGGBP1	1	1
ENSG00000083937	3	87227271	87255548	p11.2	CHMP2B	1	0
ENSG00000109920	11	47716517	47767443	p11.2	FNBP4	0	0
ENSG00000156170	8	94895767	95116455	q22.1	NDUFAF6	0	0
ENSG00000166452	11	8911139	8920084	p15.4	AKIP1	1	0
ENSG00000172247	11	47589664	47594659	p11.2	C1QTNF4	0	0
ENSG00000160072	1	1471769	1497848	p36.33	ATAD3B	0	0
ENSG00000135679	12	68808176	68850686	q15	MDM2	0	0
ENSG00000132394	3	128153454	128408646	q21.3	EEFSEC	1	0
ENSG00000169992	17	7404874	7419860	p13.1	NLGN2	0	0
ENSG00000167880	17	76004502	76027452	q25.1	EVPL	0	0
ENSG00000111412	12	116710185	116738070	q24.22	C12orf49	0	0
ENSG00000006432	14	70722526	70809534	q24.2	MAP3K9	0	0
ENSG00000110917	12	120686869	120701864	q24.31	MLEC	1	0
ENSG00000136802	9	128882112	128918039	q34.11	LRRC8A	1	0
ENSG00000160271	9	133097720	133149334	q34.2	RALGDS	0	0
ENSG00000132199	18	670324	712676	p11.32	ENOSF1	0	0
ENSG00000065485	3	123067062	123225227	q21.1	PDIA5	0	0
ENSG00000138193	10	94030812	94332823	q23.33	PLCE1	0	0
ENSG00000105185	19	32581068	32587452	q13.11	PDCD5	1	0
ENSG00000160862	7	99966720	99976157	q22.1	AZGP1	0	0
ENSG00000168883	2	85602856	85649282	p11.2	USP39	1	0
ENSG00000140105	14	100333788	100376805	q32.2	WARS	0	0
ENSG00000080823	14	102224500	102305200	q32.31	MOK	0	0
ENSG00000176490	19	2714567	2721418	p13.3	DIRAS1	0	0
ENSG00000126562	17	42780678	42796936	q21.2	WNK4	0	0
ENSG00000085719	8	86514427	86561498	q21.3	CPNE3	1	0
ENSG00000176678	16	86576368	86582160	q24.1	FOXL1	0	1
ENSG00000170561	5	2745845	2751662	p15.33	IRX2	0	1
ENSG00000147684	8	124539101	124580648	q24.13	NDUFB9	1	0
ENSG00000166348	10	73497538	73625953	q22.2	USP54	0	0
ENSG00000168675	18	13217498	13652755	p11.21	LDLRAD4	0	0
ENSG00000112787	12	132489551	132585188	q24.33	FBRSL1	1	0
ENSG00000105523	19	48600810	48614854	q13.33	FAM83E	0	0
ENSG00000177542	11	790475	798333	p15.5	SLC25A22	0	0
ENSG00000169813	10	43385617	43409166	q11.21	HNRNPF	1	0
ENSG00000128590	7	108569568	108574850	q31.1	DNAJB9	1	0
ENSG00000123131	X	23664262	23686399	p22.11	PRDX4	0	0
ENSG00000145782	5	115828200	115841858	q22.3	ATG12	1	0
ENSG00000079387	12	48042898	48106308	q13.11	SENP1	0	0
ENSG00000025708	22	50525752	50530056	q13.33	TYMP	0	0
ENSG00000162980	2	151788984	151828492	q23.3	ARL5A	1	0
ENSG00000113262	5	178977587	178996206	q35.3	GRM6	0	0
ENSG00000083844	19	57191500	57222846	q13.43	ZNF264	0	1
ENSG00000138092	2	24793136	24822376	p23.3	CENPO	0	0
ENSG00000111816	6	115931149	116060758	q22.1	FRK	0	0
ENSG00000141698	17	41825181	41836263	q21.2	NT5C3B	0	0
ENSG00000167393	X	333963	386955	p22.33	PPP2R3B	0	0
ENSG00000169093	X	1403139	1453762	p22.33	ASMTL	0	0
ENSG00000104518	8	143553207	143563062	q24.3	GSDMD	0	0
ENSG00000083828	19	57769655	57819939	q13.43	ZNF586	0	1
ENSG00000103512	16	14833681	14896160	p13.11	NOMO1	0	0
ENSG00000168936	4	1715952	1721358	p16.3	TMEM129	1	0
ENSG00000151117	11	18693122	18704785	p15.1	TMEM86A	0	0
ENSG00000164898	7	139339457	139346319	q34	FMC1	0	0
ENSG00000109906	11	114059593	114250676	q23.2	ZBTB16	0	1
ENSG00000169964	3	44861869	44865670	p21.31	TMEM42	1	0
ENSG00000130159	19	11505916	11529174	p13.2	ECSIT	1	0
ENSG00000104907	19	13104902	13117567	p13.13	TRMT1	1	0
ENSG00000115232	2	181457202	181536187	q31.3	ITGA4	0	0
ENSG00000166886	12	57088894	57095476	q13.3	NAB2	0	0
ENSG00000179241	11	35943981	36232136	p13	LDLRAD3	0	0
ENSG00000142208	14	104769349	104795751	q32.33	AKT1	1	0
ENSG00000116031	2	70830214	70835822	p13.3	CD207	0	0
ENSG00000139211	12	47075707	47079951	q13.11	AMIGO2	0	0
ENSG00000163909	1	39624153	39639945	p34.2	HEYL	0	1
ENSG00000124019	2	224378698	224402085	q36.2	FAM124B	0	0
ENSG00000124486	X	41085635	41236579	p11.4	USP9X	1	0
ENSG00000028203	12	95217746	95302790	q22	VEZT	1	0
ENSG00000108861	17	43766121	43778988	q21.31	DUSP3	0	0
ENSG00000148943	11	27494576	27506773	p14.1	LIN7C	1	0
ENSG00000144648	3	42804752	42887974	p22.1	ACKR2	0	0
ENSG00000155304	21	14371115	14383484	q11.2	HSPA13	0	0
ENSG00000133195	17	72645949	73092712	q25.1	SLC39A11	0	0
ENSG00000072210	17	19648136	19677598	p11.2	ALDH3A2	1	0
ENSG00000123836	1	207034366	207081024	q32.1	PFKFB2	0	0
ENSG00000123364	12	53938765	53946544	q13.13	HOXC13	0	1
ENSG00000173401	12	75334639	75370560	q21.2	GLIPR1L1	0	0
ENSG00000136451	17	57971547	57988259	q22	VEZF1	0	1
ENSG00000090776	X	68828997	68842147	q13.1	EFNB1	0	0
ENSG00000133619	7	149714781	149734575	q36.1	KRBA1	0	0
ENSG00000165879	10	97319267	97321915	q24.1	FRAT1	0	0
ENSG00000170175	17	7445061	7457707	p13.1	CHRNB1	0	0
ENSG00000176208	17	30831970	30895869	q11.2	ATAD5	0	0
ENSG00000169313	3	151337380	151384812	q25.1	P2RY12	0	0
ENSG00000120742	3	150541994	150603228	q25.1	SERP1	0	0
ENSG00000144893	3	151085697	151437072	q25.1	MED12L	0	0
ENSG00000113583	5	133955502	133968787	q31.1	C5orf15	1	0
ENSG00000140553	15	90930180	90954093	q26.1	UNC45A	0	0
ENSG00000138311	10	62374192	62670301	q21.2	ZNF365	0	1
ENSG00000011132	19	3750819	3761699	p13.3	APBA3	0	0
ENSG00000143450	1	151762899	151771334	q21.3	OAZ3	0	0
ENSG00000118620	19	21020620	21060050	p12	ZNF430	0	1
ENSG00000090861	16	70252295	70289543	q22.1	AARS	1	0
ENSG00000173821	17	80260866	80398786	q25.3	RNF213	0	0
ENSG00000144815	3	101779202	101827392	q12.3	NXPE3	0	0
ENSG00000125827	20	7977348	8019829	p12.3	TMX4	1	0
ENSG00000117586	1	173183734	173207313	q25.1	TNFSF4	0	0
ENSG00000078124	11	76860867	77026797	q13.5	ACER3	0	0
ENSG00000103342	16	11868128	11916082	p13.13	GSPT1	1	0
ENSG00000172673	6	127708072	127918631	q22.33	THEMIS	0	0
ENSG00000144895	3	150546678	150584242	q25.1	EIF2A	1	0
ENSG00000131127	4	337814	384864	p16.3	ZNF141	0	1
ENSG00000113361	5	31193750	31329146	p13.3	CDH6	0	0
ENSG00000182809	14	105472962	105480170	q32.33	CRIP2	0	0
ENSG00000170954	19	53107879	53133077	q13.42	ZNF415	0	1
ENSG00000180257	19	52949379	52962911	q13.41	ZNF816	0	1
ENSG00000151338	14	37197913	37552361	q13.3	MIPOL1	0	0
ENSG00000167992	11	61258286	61295424	q12.2	VWCE	0	0
ENSG00000104884	19	45349837	45370918	q13.32	ERCC2	1	0
ENSG00000160310	21	46635167	46665124	q22.3	PRMT2	0	0
ENSG00000160190	21	42496008	42581440	q22.3	SLC37A1	0	0
ENSG00000117054	1	75724347	75787575	p31.1	ACADM	0	0
ENSG00000132294	8	131904088	132013642	q24.22	EFR3A	1	0
ENSG00000099219	9	5765076	5833117	p24.1	ERMP1	0	0
ENSG00000180245	4	109827994	109844604	q25	RRH	0	0
ENSG00000140471	15	100559369	100603230	q26.3	LINS1	0	0
ENSG00000173064	12	112160188	112382439	q24.13	HECTD4	0	0
ENSG00000100744	14	96363452	96387288	q32.2	GSKIP	0	0
ENSG00000173480	19	57900296	57916610	q13.43	ZNF417	0	1
ENSG00000170881	8	124474738	124487914	q24.13	RNF139	0	0
ENSG00000174106	12	65169571	65248327	q14.3	LEMD3	0	0
ENSG00000105855	7	20330702	20415754	p21.1	ITGB8	0	0
ENSG00000183426	16	14922802	14952060	p13.11	NPIPA1	0	0
ENSG00000176170	17	76376584	76387860	q25.1	SPHK1	0	0
ENSG00000121753	1	31727117	31764893	p35.2	ADGRB2	0	0
ENSG00000175356	11	9019498	9138114	p15.4	SCUBE2	0	0
ENSG00000139719	12	122229564	122266521	q24.31	VPS33A	1	0
ENSG00000049769	X	49269843	49301461	p11.23	PPP1R3F	0	0
ENSG00000128228	22	21642261	21644298	q11.21	SDF2L1	0	0
ENSG00000131871	15	101270817	101277500	q26.3	SELENOS	0	0
ENSG00000162390	1	54542257	54639192	p32.3	ACOT11	0	0
ENSG00000130024	6	169703905	169725566	q27	PHF10	1	0
ENSG00000167657	19	3958453	3971123	p13.3	DAPK3	0	0
ENSG00000130522	19	18279760	18281622	p13.11	JUND	1	1
ENSG00000143507	1	221701424	221742176	q41	DUSP10	0	0
ENSG00000166986	12	57475445	57517569	q13.3	MARS	1	0
ENSG00000160229	19	20776304	20807322	p12	ZNF66	0	1
ENSG00000105750	19	20923222	20950697	p12	ZNF85	0	1
ENSG00000180573	6	26124145	26139116	p22.2	HIST1H2AC	0	0
ENSG00000100296	22	29505879	29555216	q12.2	THOC5	1	0
ENSG00000123609	2	151270465	151290057	q23.3	NMI	0	0
ENSG00000166507	10	73801911	73811798	q22.2	NDST2	0	0
ENSG00000184887	14	105248490	105251093	q32.33	BTBD6	0	0
ENSG00000168228	4	25312785	25370383	p15.2	ZCCHC4	0	0
ENSG00000182700	5	140125935	140129392	q31.3	IGIP	0	0
ENSG00000139613	12	56162983	56189567	q13.2	SMARCC2	0	0
ENSG00000177873	3	40477113	40490236	p22.1	ZNF619	0	1
ENSG00000040608	22	20241415	20283246	q11.21	RTN4R	0	0
ENSG00000133302	5	94618347	94739436	q15	SLF1	0	0
ENSG00000115514	2	99318982	99340702	q11.2	TXNDC9	1	0
ENSG00000105321	19	47255980	47273701	q13.32	CCDC9	0	0
ENSG00000128422	17	41619441	41624842	q21.2	KRT17	0	0
ENSG00000134757	18	31447795	31478702	q12.1	DSG3	0	0
ENSG00000169085	8	66493208	66518524	q13.1	VXN	0	0
ENSG00000104205	8	66667596	66862022	q13.1	SGK3	0	0
ENSG00000104936	19	45769717	45782552	q13.32	DMPK	0	0
ENSG00000102879	16	30182827	30189076	p11.2	CORO1A	0	0
ENSG00000071553	X	154428632	154436516	q28	ATP6AP1	1	0
ENSG00000126860	17	31317560	31321884	q11.2	EVI2A	0	0
ENSG00000104894	19	49335171	49343335	q13.33	CD37	0	0
ENSG00000130758	19	40191744	40215575	q13.2	MAP3K10	0	0
ENSG00000185201	11	307631	315272	p15.5	IFITM2	0	0
ENSG00000142197	21	36156782	36294274	q22.12	DOP1B	0	0
ENSG00000064490	19	19192229	19201869	p13.11	RFXANK	1	0
ENSG00000161298	19	36604817	36634113	q13.12	ZNF382	0	1
ENSG00000065618	10	104031286	104085957	q25.1	COL17A1	0	0
ENSG00000105289	19	3708109	3750813	p13.3	TJP3	0	0
ENSG00000131779	1	145911350	145918837	q21.1	PEX11B	1	0
ENSG00000117262	1	145607990	145670648	q21.1	GPR89A	0	0
ENSG00000139514	13	29509410	29595688	q12.3	SLC7A1	0	0
ENSG00000054179	9	137048098	137054045	q34.3	ENTPD2	0	0
ENSG00000138758	4	76949703	77040384	q21.1	SEPT11	0	0
ENSG00000180938	8	124973298	124979389	q24.13	ZNF572	0	1
ENSG00000145002	8	12425614	12436343	p23.1	FAM86B2	0	0
ENSG00000166750	17	35243036	35273655	q12	SLFN5	0	0
ENSG00000073008	19	44643798	44663583	q13.31	PVR	0	0
ENSG00000137473	4	146706638	146945882	q31.22	TTC29	0	0
ENSG00000086288	7	37848597	37900401	p14.1	NME8	0	0
ENSG00000150556	2	149038107	149215262	q23.2	LYPD6B	0	0
ENSG00000127377	7	151428835	151440813	q36.1	CRYGN	0	0
ENSG00000134871	13	110305812	110513209	q34	COL4A2	0	0
ENSG00000138792	4	110365733	110565285	q25	ENPEP	0	0
ENSG00000153066	16	11679080	11742878	p13.13	TXNDC11	1	0
ENSG00000137185	6	28224886	28233482	p22.1	ZSCAN9	0	1
ENSG00000157326	14	23953586	23969279	q11.2	DHRS4	0	0
ENSG00000187583	1	966497	975865	p36.33	PLEKHN1	0	0
ENSG00000105519	19	5911707	5915877	p13.3	CAPS	0	0
ENSG00000099999	22	30368811	30421771	q12.2	RNF215	0	0
ENSG00000160161	19	19538248	19546659	p13.11	CILP2	0	0
ENSG00000163214	2	38797729	38875934	p22.1	DHX57	0	0
ENSG00000166823	15	89748661	89751310	q26.1	MESP1	0	1
ENSG00000185386	22	50263713	50270767	q13.33	MAPK11	0	0
ENSG00000106397	7	101205977	101218420	q22.1	PLOD3	1	0
ENSG00000185909	3	49171611	49176486	p21.31	KLHDC8B	0	0
ENSG00000079462	19	42297033	42303546	q13.2	PAFAH1B3	0	0
ENSG00000140323	15	40358235	40378639	q15.1	DISP2	0	0
ENSG00000107282	9	69427530	69672306	q21.12	APBA1	0	0
ENSG00000169193	7	23597379	23644708	p15.3	CCDC126	0	0
ENSG00000187609	9	137306896	137423262	q34.3	EXD3	0	0
ENSG00000179168	19	38384265	38388082	q13.2	GGN	0	0
ENSG00000048828	9	93451722	93566107	q22.31	FAM120A	1	0
ENSG00000163069	4	52020706	52038482	q12	SGCB	0	0
ENSG00000112685	6	485133	693111	p25.3	EXOC2	1	0
ENSG00000184897	3	129314771	129316277	q21.3	H1FX	1	0
ENSG00000181666	19	37312837	37369365	q13.12	HKR1	0	1
ENSG00000075407	10	38094334	38150293	p11.1	ZNF37A	1	1
ENSG00000170949	19	53066606	53103436	q13.42	ZNF160	0	1
ENSG00000188643	1	153606886	153613145	q21.3	S100A16	0	0
ENSG00000151690	2	190408355	190509205	q32.2	MFSD6	0	0
ENSG00000102878	16	67164681	67169945	q22.1	HSF4	0	1
ENSG00000179344	6	32659467	32668383	p21.32	HLA-DQB1	0	0
ENSG00000019582	5	150401637	150412929	q33.1	CD74	0	0
ENSG00000142227	19	48321509	48330553	q13.33	EMP3	0	0
ENSG00000196074	20	59863563	59933655	q13.33	SYCP2	0	0
ENSG00000173041	7	64519884	64563106	q11.21	ZNF680	0	1
ENSG00000174428	7	75092573	75149817	q11.23	GTF2IRD2B	0	1
ENSG00000144792	3	44578223	44599694	p21.31	ZNF660	0	1
ENSG00000171943	1	121184810	121392822	p11.2	SRGAP2C	0	0
ENSG00000134627	11	94543840	94621421	q21	PIWIL4	0	0
ENSG00000108021	10	5684838	5763740	p15.1	FAM208B	1	0
ENSG00000090612	12	133181409	133214831	q24.33	ZNF268	0	1
ENSG00000140575	15	90388218	90502243	q26.1	IQGAP1	0	0
ENSG00000042062	20	50586108	50691528	q13.13	RIPOR3	0	0
ENSG00000180855	19	12429707	12441112	p13.2	ZNF443	0	1
ENSG00000140564	15	90868592	90883458	q26.1	FURIN	0	0
ENSG00000112706	6	75921115	76072678	q14.1	IMPG1	0	0
ENSG00000173875	19	12610918	12633840	p13.13	ZNF791	0	1
ENSG00000107798	10	89213569	89414557	q23.31	LIPA	0	0
ENSG00000114446	3	108160812	108222570	q13.13	IFT57	0	0
ENSG00000169740	10	43643859	43648856	q11.21	ZNF32	1	1
ENSG00000165813	10	114120862	114174232	q25.3	CCDC186	0	0
ENSG00000147996	9	65668805	65734041	q21.11	CBWD5	0	0
ENSG00000181218	1	228456979	228457873	q42.13	HIST3H2A	0	0
ENSG00000196867	19	56538948	56556810	q13.43	ZFP28	0	1
ENSG00000167565	19	40440844	40444705	q13.2	SERTAD3	0	0
ENSG00000090013	19	40447765	40465840	q13.2	BLVRB	0	0
ENSG00000196757	19	11925068	11950773	p13.2	ZNF700	0	1
ENSG00000123268	12	50763710	50821122	q13.12	ATF1	1	1
ENSG00000101363	20	37289638	37317260	q11.23	MANBAL	0	0
ENSG00000183621	10	30820207	31031937	p11.23	ZNF438	1	1
ENSG00000167232	19	23304991	23395560	p12	ZNF91	1	1
ENSG00000197208	5	132294443	132344206	q31.1	SLC22A4	0	0
ENSG00000196659	2	177548998	177553014	q31.2	TTC30B	0	0
ENSG00000181444	7	149764182	149773479	q36.1	ZNF467	0	1
ENSG00000142556	19	52012765	52030240	q13.41	ZNF614	0	1
ENSG00000161551	19	51804816	51890950	q13.41	ZNF577	0	1
ENSG00000176024	19	51927147	51948759	q13.41	ZNF613	0	1
ENSG00000197021	X	149929527	149938811	q28	CXorf40B	1	0
ENSG00000132010	19	12092843	12140407	p13.2	ZNF20	0	1
ENSG00000165118	9	83938311	83956986	q21.32	C9orf64	1	0
ENSG00000119139	9	69121264	69274615	q21.11	TJP2	0	0
ENSG00000100522	14	52775194	52791668	q22.1	GNPNAT1	1	0
ENSG00000128000	19	40028260	40056209	q13.2	ZNF780B	0	1
ENSG00000188868	19	12317477	12333720	p13.2	ZNF563	0	1
ENSG00000176715	16	89088375	89164121	q24.3	ACSF3	1	0
ENSG00000156052	9	77716087	78031458	q21.2	GNAQ	0	0
ENSG00000147050	X	44873177	45112602	p11.3	KDM6A	0	0
ENSG00000188312	9	92325484	92620533	q22.31	CENPP	0	0
ENSG00000169372	12	93677375	93894840	q22	CRADD	1	0
ENSG00000150337	1	149782671	149792518	q21.2	FCGR1A	0	0
ENSG00000196263	19	56507843	56530221	q13.43	ZNF471	0	1
ENSG00000054690	14	67533301	67589612	q24.1	PLEKHH1	0	0
ENSG00000186522	2	109542982	109614206	q13	SEPT10	0	0
ENSG00000131171	X	81201943	81298547	q21.1	SH3BGRL	0	0
ENSG00000134247	1	116910057	116990358	p13.1	PTGFRN	0	0
ENSG00000109046	17	27294076	27315926	q11.1	WSB1	0	0
ENSG00000132004	19	12688053	12696643	p13.13	FBXW9	0	0
ENSG00000181019	16	69706996	69726951	q22.1	NQO1	0	0
ENSG00000103047	16	68843604	69085180	q22.1	TANGO6	1	0
ENSG00000170379	7	143620952	143730409	q35	TCAF2	0	0
ENSG00000018869	19	56375846	56393545	q13.43	ZNF582	0	1
ENSG00000198205	X	57906708	57910820	p11.21	ZXDA	1	1
ENSG00000145414	4	163110073	163166921	q32.2	NAF1	0	0
ENSG00000163293	4	47914142	48040173	p12	NIPAL1	0	0
ENSG00000196268	19	21397119	21427573	p12	ZNF493	0	1
ENSG00000172687	19	21358930	21379302	p12	ZNF738	0	0
ENSG00000197134	19	22052452	22091480	p12	ZNF257	0	1
ENSG00000115211	2	27364352	27370486	p23.3	EIF2B4	1	0
ENSG00000102466	13	101710804	102402457	q33.1	FGF14	0	0
ENSG00000135919	2	223975112	224039319	q36.1	SERPINE2	0	0
ENSG00000197183	20	32443059	32585074	q11.21	NOL4L	0	0
ENSG00000185689	6	4079206	4130951	p25.2	C6orf201	0	0
ENSG00000005238	9	35104112	35116341	p13.3	FAM214B	0	0
ENSG00000110321	11	10797050	10809110	p15.4	EIF4G2	1	0
ENSG00000174444	15	66498015	66524532	q22.31	RPL4	1	0
