ensemblID	chr	start	end	band	symbol	isHK	isTF	community
ENSG00000119559	19	1461143	1479556	p13.3	C19orf25	0	0	19
ENSG00000079482	X	68042344	68433913	q12	OPHN1	0	0	268
ENSG00000128709	2	176122720	176124937	q31.1	HOXD9	0	1	72
ENSG00000103657	15	63608618	63833942	q22.31	HERC1	0	0	69
ENSG00000089154	12	120127203	120194710	q24.23	GCN1	0	0	69
ENSG00000111319	12	6346843	6377730	p13.31	SCNN1A	0	0	60
ENSG00000121390	13	19674752	19783019	q12.11	PSPC1	1	0	218
ENSG00000117593	1	173824568	173858808	q25.1	DARS2	1	0	326
ENSG00000109184	4	51843000	51916837	q12	DCUN1D4	1	0	19
ENSG00000115525	2	85837120	85905199	p11.2	ST3GAL5	0	0	19
ENSG00000125304	13	99446311	99564006	q32.3	TM9SF2	1	0	326
ENSG00000117385	1	42746335	42767084	p34.2	P3H1	0	0	127
ENSG00000105402	19	47487637	47515240	q13.33	NAPA	1	0	25
ENSG00000116906	1	231241207	231277973	q42.2	GNPAT	1	0	268
ENSG00000116698	1	183472216	183598246	q25.3	SMG7	1	0	25
ENSG00000074201	11	77514936	77637805	q14.1	CLNS1A	1	0	73
ENSG00000121281	16	50246137	50318135	q12.1	ADCY7	0	0	326
ENSG00000104915	19	13144058	13150383	p13.13	STX10	1	0	74
ENSG00000113555	5	141943585	141969741	q31.3	PCDH12	0	0	110
ENSG00000101335	20	36541484	36551447	q11.23	MYL9	0	0	127
ENSG00000120875	8	29333064	29350668	p12	DUSP4	0	0	19
ENSG00000115241	2	27381194	27409687	p23.3	PPM1G	0	0	45
ENSG00000115268	19	1438358	1440494	p13.3	RPS15	0	0	45
ENSG00000074855	19	17323223	17334829	p13.11	ANO8	0	0	298
ENSG00000091656	8	76681219	76867285	q21.13	ZFHX4	0	1	326
ENSG00000110080	11	126355640	126440344	q24.2	ST3GAL4	0	0	25
ENSG00000123159	19	14477760	14496149	p13.12	GIPC1	1	0	75
ENSG00000087116	5	179110851	179345430	q35.3	ADAMTS2	0	0	19
ENSG00000100030	22	21754500	21867680	q11.22	MAPK1	1	0	330
ENSG00000100211	22	38656636	38673854	q13.1	CBY1	0	0	326
ENSG00000102978	16	57462387	57472010	q21	POLR2C	1	0	326
ENSG00000107872	10	102419189	102423136	q24.32	FBXL15	1	0	298
ENSG00000129932	19	3490822	3500940	p13.3	DOHH	1	0	298
ENSG00000113966	3	97764521	97801242	q11.2	ARL6	0	0	76
ENSG00000108666	17	32324565	32350023	q11.2	C17orf75	0	0	298
ENSG00000112655	6	43076268	43161719	p21.1	PTK7	0	0	77
ENSG00000065183	1	117929720	117966542	p12	WDR3	1	0	110
ENSG00000086200	5	62403972	62628582	q12.1	IPO11	0	0	218
ENSG00000105327	19	47220822	47232766	q13.32	BBC3	0	0	32
ENSG00000065427	16	75627474	75648643	q23.1	KARS	1	0	45
ENSG00000075461	17	66964910	67033398	q24.2	CACNG4	0	0	326
ENSG00000121310	1	52895910	52927212	p32.3	ECHDC2	0	0	60
ENSG00000103064	16	68264516	68301823	q22.1	SLC7A6	0	0	268
ENSG00000125691	17	38847865	38853843	q12	RPL23	0	0	69
ENSG00000039560	5	34656237	34832627	p13.2	RAI14	0	0	127
ENSG00000055950	10	100969458	100987515	q24.31	MRPL43	1	0	127
ENSG00000085733	11	70398404	70436584	q13.3	CTTN	1	0	78
ENSG00000121741	13	19958670	20091829	q12.11	ZMYM2	1	0	218
ENSG00000104852	19	49085419	49108605	q13.33	SNRNP70	1	0	330
ENSG00000100485	14	50117120	50231558	q21.3	SOS2	0	0	268
ENSG00000080031	19	55181248	55209506	q13.42	PTPRH	0	0	19
ENSG00000112210	6	57186992	57222314	p11.2	RAB23	0	0	19
ENSG00000112208	6	57172326	57189833	p12.1	BAG2	0	0	19
ENSG00000130592	11	1852970	1892267	p15.5	LSP1	0	0	19
ENSG00000100601	14	77672404	77708020	q24.3	ALKBH1	1	0	218
ENSG00000121671	11	45847118	45883248	p11.2	CRY2	1	0	25
ENSG00000109458	4	143336762	143474568	q31.21	GAB1	0	0	340
ENSG00000022976	14	102317377	102342702	q32.31	ZNF839	0	0	268
ENSG00000066117	12	50084972	50100712	q13.12	SMARCD1	0	0	25
ENSG00000100347	22	43955421	44010531	q13.31	SAMM50	1	0	116
ENSG00000109534	4	109815510	109824740	q25	GAR1	0	0	45
ENSG00000092203	14	21476597	21499175	q11.2	TOX4	1	0	326
ENSG00000025293	20	35771974	35950381	q11.22	PHF20	0	1	69
ENSG00000114120	3	140941830	140980961	q23	SLC25A36	0	0	45
ENSG00000116001	2	70209444	70248660	p13.3	TIA1	1	0	45
ENSG00000116017	19	925781	975934	p13.3	ARID3A	0	1	60
ENSG00000114738	3	50611520	50649297	p21.2	MAPKAPK3	0	0	326
ENSG00000120262	6	151494030	151621193	q25.1	CCDC170	0	0	326
ENSG00000104365	8	42271302	42332653	p11.21	IKBKB	0	0	326
ENSG00000048162	5	176383938	176388975	q35.2	NOP16	1	0	25
ENSG00000126903	X	154487306	154490690	q28	SLC10A3	0	0	25
ENSG00000081386	9	96755865	96778129	q22.33	ZNF510	0	1	25
ENSG00000019485	11	45095806	45235110	p11.2	PRDM11	0	0	25
ENSG00000123505	6	110874770	110895713	q21	AMD1	1	0	25
ENSG00000101000	20	35172073	35216240	q11.22	PROCR	0	0	268
ENSG00000113430	5	1877413	1887236	p15.33	IRX4	0	1	326
ENSG00000130021	X	7048920	7148190	p22.31	PUDP	0	0	25
ENSG00000107104	9	470291	746106	p24.3	KANK1	0	0	79
ENSG00000124209	20	58309696	58367507	q13.32	RAB22A	1	0	127
ENSG00000107902	10	124461834	124617888	q26.13	LHPP	1	0	80
ENSG00000123411	12	56007659	56038435	q13.2	IKZF4	0	1	268
ENSG00000108448	17	18697998	18736118	p11.2	TRIM16L	0	0	268
ENSG00000076351	17	28394756	28407197	q11.2	SLC46A1	0	0	326
ENSG00000114503	3	196935402	196942597	q29	NCBP2	1	0	268
ENSG00000102743	13	40789412	40810111	q14.11	SLC25A15	0	0	298
ENSG00000021776	15	34851782	34969839	q14	AQR	0	0	298
ENSG00000055332	2	37099210	37157065	p22.2	EIF2AK2	0	0	298
ENSG00000108883	17	44849943	44899662	q21.31	EFTUD2	1	0	218
ENSG00000130475	19	17747718	17788568	p13.11	FCHO1	0	0	370
ENSG00000070423	19	647526	663277	p13.3	RNF126	1	0	298
ENSG00000095380	9	98056739	98083075	q22.33	NANS	1	0	81
ENSG00000133561	7	150625375	150632648	q36.1	GIMAP6	0	0	340
ENSG00000130775	1	27872543	27886685	p35.3	THEMIS2	0	0	340
ENSG00000112902	5	9035026	9546075	p15.31	SEMA5A	0	0	19
ENSG00000120913	8	22578279	22598025	p21.3	PDLIM2	0	0	19
ENSG00000063660	2	240435671	240468078	q37.3	GPC1	0	0	268
ENSG00000131187	5	177402140	177409576	q35.3	F12	0	0	330
ENSG00000113648	5	135333900	135399914	q31.1	H2AFY	1	0	243
ENSG00000113441	5	96935394	97037515	q15	LNPEP	0	0	268
ENSG00000123684	1	211743457	211830772	q32.3	LPGAT1	0	0	268
ENSG00000089289	X	70133449	70166324	q13.1	IGBP1	0	0	151
ENSG00000116128	1	147541412	147626216	q21.2	BCL9	0	0	82
ENSG00000110057	11	67991104	68004982	q13.2	UNC93B1	0	0	326
ENSG00000106853	9	111549722	111599893	q31.3	PTGR1	0	0	60
ENSG00000008196	6	50818723	50847613	p12.3	TFAP2B	0	1	127
ENSG00000125868	20	17569863	17609919	p12.1	DSTN	0	0	127
ENSG00000119917	10	89327894	89340971	q23.31	IFIT3	0	0	4
ENSG00000132530	17	6755447	6775647	p13.1	XAF1	0	0	4
ENSG00000130589	20	63558086	63574239	q13.33	HELZ2	0	0	4
ENSG00000123091	1	51236271	51273455	p32.3	RNF11	1	0	83
ENSG00000089009	12	112405190	112418838	q24.13	RPL6	1	0	25
ENSG00000110077	11	60172014	60184666	q12.2	MS4A6A	0	0	340
ENSG00000091073	7	76461676	76505995	q11.23	DTX2	0	0	330
ENSG00000112576	6	41934933	42050357	p21.1	CCND3	0	0	84
ENSG00000134759	18	36129444	36180556	q12.2	ELP2	1	0	85
ENSG00000058262	3	128051641	128071683	q21.3	SEC61A1	1	0	116
ENSG00000116701	1	183555563	183590876	q25.3	NCF2	0	0	86
ENSG00000126821	14	63684214	63728039	q23.2	SGPP1	0	0	163
ENSG00000128791	18	9334767	9402420	p11.22	TWSG1	0	0	163
ENSG00000091009	5	146203600	146289132	q32	RBM27	1	0	163
ENSG00000089737	14	94048291	94081245	q32.12	DDX24	1	0	326
ENSG00000112335	6	108211222	108261260	q21	SNX3	1	0	67
ENSG00000128654	2	176269395	176338025	q31.1	MTX2	1	0	67
ENSG00000078246	12	2877223	2941140	p13.33	TULP3	0	0	218
ENSG00000110514	11	47269161	47330031	p11.2	MADD	0	0	218
ENSG00000059145	16	1363205	1414751	p13.3	UNKL	0	0	218
ENSG00000134987	5	111091716	111130502	q22.1	WDR36	1	0	60
ENSG00000122986	12	110627841	110704950	q24.11	HVCN1	0	0	87
ENSG00000041982	9	115019578	115118257	q33.1	TNC	0	0	88
ENSG00000134982	5	112707498	112846239	q22.2	APC	0	0	268
ENSG00000070159	9	109375466	109498313	q31.3	PTPN3	0	0	268
ENSG00000036530	14	99684304	99727301	q32.2	CYP46A1	0	0	268
ENSG00000102931	16	57245098	57253635	q13	ARL2BP	0	0	25
ENSG00000128245	22	31944461	31957603	q12.3	YWHAH	0	0	89
ENSG00000120457	11	128891356	128921035	q24.3	KCNJ5	0	0	340
ENSG00000104064	15	50275392	50355408	q21.2	GABPB1	1	0	90
ENSG00000065665	10	12129637	12169961	p14	SEC61A2	0	0	326
ENSG00000076053	11	114400030	114414203	q23.2	RBM7	1	0	218
ENSG00000135297	6	73461578	73509236	q13	MTO1	1	0	218
ENSG00000110497	11	46396414	46594125	p11.2	AMBRA1	1	0	91
ENSG00000135912	2	218710845	218755416	q35	TTLL4	0	0	91
ENSG00000106701	9	105447796	105552433	q31.2	FSD1L	0	0	267
ENSG00000065518	3	120596309	120602500	q13.33	NDUFB4	1	0	60
ENSG00000043093	3	182938074	182985953	q26.33	DCUN1D1	0	0	218
ENSG00000107371	9	37766978	37801437	p13.2	EXOSC3	0	0	218
ENSG00000117010	1	40531561	40548169	p34.2	ZNF684	0	1	202
ENSG00000117569	1	96721665	96823738	p21.3	PTBP2	0	0	202
ENSG00000116786	1	15684332	15734769	p36.21	PLEKHM2	0	0	92
ENSG00000114279	3	192139395	192767764	q29	FGF12	0	0	218
ENSG00000080200	3	97822040	97944963	q11.2	CRYBG3	0	0	326
ENSG00000115415	2	190964358	191020960	q32.2	STAT1	0	1	93
ENSG00000109680	4	26576437	26755351	p15.2	TBC1D19	0	0	94
ENSG00000131398	19	50311937	50333515	q13.33	KCNC3	0	0	25
ENSG00000102763	13	41566837	41961120	q14.11	VWA8	0	0	60
ENSG00000103254	16	720581	722601	p13.3	FAM173A	1	0	45
ENSG00000135535	6	109366514	109382812	q21	CD164	1	0	45
ENSG00000109917	11	116773799	116788050	q23.3	ZPR1	0	0	25
ENSG00000129625	5	112876379	112922539	q22.2	REEP5	1	0	302
ENSG00000032219	14	58298385	58373887	q23.1	ARID4A	0	0	25
ENSG00000110046	11	64894546	64917248	q13.1	ATG2A	1	0	60
ENSG00000124193	20	43457928	43464247	q13.11	SRSF6	0	0	25
ENSG00000125166	16	58707131	58734357	q21	GOT2	0	0	25
ENSG00000049656	5	1317744	1345099	p15.33	CLPTM1L	1	0	177
ENSG00000066322	1	43363397	43368074	p34.2	ELOVL1	1	0	326
ENSG00000085832	1	51354263	51519328	p32.3	EPS15	0	0	326
ENSG00000106603	7	43608456	43729717	p13	COA1	1	0	60
ENSG00000057608	10	5765223	5842132	p15.1	GDI2	1	0	177
ENSG00000105053	19	49976467	50025946	q13.33	VRK3	1	0	95
ENSG00000134597	X	130401969	130413343	q26.1	RBMX2	0	0	45
ENSG00000104825	19	38899700	38908893	q13.2	NFKBIB	1	0	45
ENSG00000132600	16	68310974	68358563	q22.1	PRMT7	1	0	96
ENSG00000011478	19	45692483	45703989	q13.32	QPCTL	0	0	96
ENSG00000124614	6	34417454	34426125	p21.31	RPS10	0	0	69
ENSG00000063587	X	153334147	153360110	q28	ZNF275	0	1	97
ENSG00000086475	10	13317424	13348298	p13	SEPHS1	1	0	19
ENSG00000014914	1	149928651	149936869	q21.2	MTMR11	0	0	127
ENSG00000128595	7	128739292	128771807	q32.1	CALU	1	0	19
ENSG00000135519	12	49539157	49558308	q13.12	KCNH3	0	0	268
ENSG00000099810	9	21802543	21937651	p21.3	MTAP	0	0	326
ENSG00000122884	10	73007217	73096974	q22.1	P4HA1	0	0	45
ENSG00000116991	1	232397965	232561558	q42.2	SIPA1L2	0	0	98
ENSG00000118518	6	127266610	127288567	q22.33	RNF146	1	0	218
ENSG00000133740	8	85177225	85217158	q21.2	E2F5	0	1	25
ENSG00000122692	9	33041764	33076659	p21.1	SMU1	1	0	326
ENSG00000111843	6	10722915	10731129	p24.2	TMEM14C	1	0	60
ENSG00000073792	3	185643739	185825056	q27.2	IGF2BP2	0	0	202
ENSG00000099985	22	30262829	30266840	q12.2	OSM	0	0	218
ENSG00000104154	15	45479611	45522807	q21.1	SLC30A4	0	0	19
ENSG00000105556	19	301444	344815	p13.3	MIER2	0	0	99
ENSG00000123213	5	65722196	65871725	q12.3	NLN	0	0	19
ENSG00000075340	2	70607618	70768225	p13.3	ADD2	0	0	110
ENSG00000132622	20	3732667	3753111	p13	HSPA12B	0	0	326
ENSG00000124444	19	43596392	43601157	q13.31	ZNF576	1	1	19
ENSG00000100823	14	20455191	20457772	q11.2	APEX1	1	0	177
ENSG00000053747	18	23689443	23956222	q11.2	LAMA3	0	0	154
ENSG00000130741	X	24054716	24077971	p22.11	EIF2S3	0	0	298
ENSG00000113108	5	140558268	140564781	q31.3	APBB3	0	0	218
ENSG00000124785	6	5997999	6007605	p25.1	NRN1	0	0	14
ENSG00000104691	8	30732247	30767006	p12	UBXN8	0	0	326
ENSG00000108950	17	68535113	68601389	q24.2	FAM20A	0	0	100
ENSG00000131981	14	55124110	55145413	q22.3	LGALS3	0	0	101
ENSG00000092201	14	21351472	21384266	q11.2	SUPT16H	0	0	330
ENSG00000131779	1	145911350	145918837	q21.1	PEX11B	1	0	25
ENSG00000119787	2	38294880	38377285	p22.1	ATL2	1	0	202
ENSG00000107829	10	101610664	101695295	q24.32	FBXW4	1	0	19
ENSG00000095485	10	100232298	100267680	q24.31	CWF19L1	0	0	19
ENSG00000105486	19	48115445	48170603	q13.33	LIG1	0	0	19
ENSG00000100206	22	38518949	38570286	q13.1	DMC1	0	0	19
ENSG00000135597	6	138903493	138988261	q24.1	REPS1	1	0	116
ENSG00000065613	10	103967201	104029233	q24.33	SLK	0	0	116
ENSG00000007202	17	28614440	28645454	q11.2	KIAA0100	1	0	218
ENSG00000124203	20	59123381	59259113	q13.32	ZNF831	0	1	243
ENSG00000065978	1	42682427	42702349	p34.2	YBX1	0	1	60
ENSG00000103507	16	31106107	31112791	p11.2	BCKDK	1	0	60
ENSG00000123360	12	54549350	54579239	q13.2	PDE1B	0	0	60
ENSG00000134463	10	11742366	11764070	p14	ECHDC3	0	0	60
ENSG00000110066	11	68154863	68213828	q13.2	KMT5B	0	0	202
ENSG00000100994	20	25248069	25298014	p11.21	PYGB	0	0	202
ENSG00000036549	1	77562416	77683419	p31.1	NA	0	1	202
ENSG00000069869	15	55826922	55993746	q21.3	NEDD4	0	0	102
ENSG00000120159	9	26840685	26892804	p21.2	CAAP1	0	0	11
ENSG00000051009	11	6211335	6234711	p15.4	FAM160A2	1	0	103
ENSG00000013375	6	83161150	83193936	q14.1	PGM3	0	0	116
ENSG00000123104	12	26336515	26833198	p11.23	ITPR2	0	0	116
ENSG00000115216	2	27427790	27442259	p23.3	NRBP1	1	0	104
ENSG00000126261	19	34428352	34471251	q13.11	UBA2	1	0	60
ENSG00000133639	12	92140278	92145897	q21.33	BTG1	0	0	25
ENSG00000100225	22	32474676	32498829	q12.3	FBXO7	1	0	302
ENSG00000037637	1	16246839	16352454	p36.13	FBXO42	1	0	60
ENSG00000123353	12	55817919	55821879	q13.2	ORMDL2	1	0	25
ENSG00000114491	3	124730366	124749273	q21.2	UMPS	0	0	25
ENSG00000077380	2	171687409	171748420	q31.1	DYNC1I2	0	0	25
ENSG00000130300	19	17351448	17377350	p13.11	PLVAP	0	0	105
ENSG00000118412	6	89829894	89874436	q15	CASP8AP2	0	0	106
ENSG00000135835	1	180913154	180951614	q25.3	KIAA1614	0	0	268
ENSG00000137857	15	45129933	45165576	q21.1	DUOX1	0	0	107
ENSG00000086666	15	80059568	80138393	q25.1	ZFAND6	1	0	25
ENSG00000063854	16	1795620	1827194	p13.3	HAGH	1	0	60
ENSG00000136381	15	78437431	78501456	q25.1	IREB2	1	0	326
ENSG00000058056	3	179652755	179789401	q26.33	USP13	0	0	19
ENSG00000115457	2	216632828	216664436	q35	IGFBP2	0	0	127
ENSG00000118217	1	161766294	161964070	q23.3	ATF6	1	1	108
ENSG00000140511	15	88877288	88895626	q26.1	HAPLN3	0	0	109
ENSG00000116096	2	72887360	72892158	p13.2	SPR	0	0	45
ENSG00000115339	2	165747591	165794682	q24.3	GALNT3	0	0	110
ENSG00000104894	19	49335171	49343335	q13.33	CD37	0	0	340
ENSG00000135094	12	113392445	113426301	q24.13	SDS	0	0	340
ENSG00000134775	18	36297714	36780055	q12.2	FHOD3	0	0	127
ENSG00000100997	20	25294743	25390983	p11.21	ABHD12	1	0	318
ENSG00000117528	1	94418455	94518666	p21.3	ABCD3	1	0	19
ENSG00000069956	15	51952106	52067372	q21.2	MAPK6	1	0	177
ENSG00000121653	11	45885651	45906465	p11.2	MAPK8IP1	0	0	25
ENSG00000102125	X	154411518	154421726	q28	TAZ	1	0	111
ENSG00000065809	10	14518557	14774897	p13	FAM107B	0	0	25
ENSG00000135070	9	86264546	86283102	q21.33	ISCA1	0	0	112
ENSG00000119777	2	27032910	27041695	p23.3	TMEM214	1	0	268
ENSG00000110911	12	50979401	51028566	q13.12	SLC11A2	0	0	330
ENSG00000113593	5	65563236	65587549	q12.3	PPWD1	1	0	330
ENSG00000088280	1	23428563	23484568	p36.12	ASAP3	0	0	330
ENSG00000139517	13	27545911	27620404	q12.2	LNX2	1	0	302
ENSG00000117691	1	212432887	212446379	q32.3	NENF	1	0	113
ENSG00000134253	1	117111060	117122587	p13.1	TRIM45	0	0	25
ENSG00000089234	12	111642146	111685986	q24.12	BRAP	0	0	151
ENSG00000103018	16	69424525	69466266	q22.1	CYB5B	1	0	114
ENSG00000138587	15	56421544	56465137	q21.3	MNS1	0	0	268
ENSG00000105193	19	39433207	39435948	q13.2	RPS16	0	0	60
ENSG00000068137	17	42667914	42676994	q21.2	PLEKHH3	0	0	218
ENSG00000105229	19	4007646	4039386	p13.3	PIAS4	0	0	19
ENSG00000127774	17	3668815	3669668	p13.2	EMC6	1	0	298
ENSG00000105323	19	41262496	41307598	q13.2	HNRNPUL1	1	0	330
ENSG00000041988	1	6624866	6635586	p36.31	THAP3	1	1	25
ENSG00000134504	18	26454910	26657401	q11.2	KCTD1	0	0	151
ENSG00000142156	21	45981737	46005050	q22.3	COL6A1	0	0	19
ENSG00000090006	19	40592883	40629818	q13.2	LTBP4	0	0	19
ENSG00000005001	16	2852727	2858170	p13.3	PRSS22	0	0	326
ENSG00000140382	15	77420412	77485607	q24.3	HMG20A	1	1	19
ENSG00000105246	19	4229498	4237531	p13.3	EBI3	0	0	340
ENSG00000102401	X	101622797	101627843	q22.1	ARMCX3	1	0	218
ENSG00000001084	6	53497341	53616970	p12.1	GCLC	1	0	60
ENSG00000139318	12	89347232	89353271	q21.33	DUSP6	0	0	218
ENSG00000124357	2	71064344	71079805	p13.3	NAGK	0	0	326
ENSG00000087842	X	15384799	15493564	p22.2	PIR	0	0	326
ENSG00000038945	8	16107878	16567490	p22	MSR1	0	0	340
ENSG00000051180	15	40694774	40732339	q15.1	RAD51	0	0	318
ENSG00000132975	13	26755200	26760785	q12.13	GPR12	0	0	25
ENSG00000119403	9	120855652	120894896	q33.2	PHF19	0	1	115
ENSG00000101216	20	63587602	63627041	q13.33	GMEB2	0	1	116
ENSG00000076864	1	21596215	21669363	p36.12	RAP1GAP	0	0	19
ENSG00000065154	10	124397303	124418976	q26.13	OAT	1	0	326
ENSG00000110852	12	9852984	9870136	p13.31	CLEC2B	0	0	19
ENSG00000100227	22	42583721	42614962	q13.2	POLDIP3	1	0	117
ENSG00000100100	22	31281593	31292534	q12.2	PIK3IP1	0	0	25
ENSG00000125484	9	132670035	132694955	q34.13	GTF3C4	0	0	25
ENSG00000112290	6	110099819	110180004	q21	WASF1	0	0	19
ENSG00000006704	7	74453790	74602604	q11.23	GTF2IRD1	0	1	127
ENSG00000061273	12	47782722	47833132	q13.11	HDAC7	0	0	19
ENSG00000001617	3	50155045	50189075	p21.31	SEMA3F	0	0	243
ENSG00000074071	16	1771890	1773155	p13.3	MRPS34	1	0	45
ENSG00000067369	15	43403061	43510728	q15.3	TP53BP1	0	0	118
ENSG00000008086	X	18425583	18653629	p22.13	CDKL5	0	0	19
ENSG00000102103	X	48897912	48903143	p11.23	PQBP1	1	0	19
ENSG00000114026	3	9749944	9788219	p25.3	OGG1	1	0	19
ENSG00000048405	7	127346790	127431924	q31.33	ZNF800	0	1	25
ENSG00000081692	1	227730425	227735411	q42.13	JMJD4	1	0	25
ENSG00000065000	19	2100988	2164468	p13.3	AP3D1	1	0	119
ENSG00000136238	7	6374523	6403977	p22.1	RAC1	0	0	45
ENSG00000010361	19	49806869	49817376	q13.33	FUZ	0	0	202
ENSG00000081320	2	196133566	196176503	q32.3	STK17B	0	0	120
ENSG00000106346	7	6104884	6161564	p22.1	USP42	0	0	25
ENSG00000092978	1	217426992	217631082	q41	GPATCH2	0	0	25
ENSG00000139910	14	26443093	26597754	q12	NOVA1	0	0	121
ENSG00000073921	11	85957684	86069882	q14.2	PICALM	1	0	163
ENSG00000114331	3	195274736	195443078	q29	ACAP2	0	0	163
ENSG00000106009	7	2537877	2555727	p22.3	BRAT1	1	0	330
ENSG00000080561	X	107825755	107927193	q22.3	MID2	0	0	330
ENSG00000127080	9	92613184	92670265	q22.31	IPPK	0	0	330
ENSG00000128606	7	102912991	102944949	q22.1	LRRC17	0	0	19
ENSG00000007384	16	58059	76355	p13.3	RHBDF1	0	0	122
ENSG00000105443	19	48469032	48482314	q13.33	CYTH2	0	0	25
ENSG00000136997	8	127735434	127741434	q24.21	MYC	0	1	25
ENSG00000132153	3	47802909	47850195	p21.31	DHX30	1	0	116
ENSG00000111087	12	57460135	57472262	q13.3	GLI1	0	1	19
ENSG00000020181	8	37784191	37844896	p11.23	ADGRA2	0	0	19
ENSG00000130684	20	25674215	25696841	p11.21	ZNF337	0	1	218
ENSG00000059728	2	69897688	69942945	p13.3	MXD1	0	1	218
ENSG00000125977	20	34088298	34112332	q11.22	EIF2S2	1	0	46
ENSG00000057252	1	179293714	179358680	q25.2	SOAT1	0	0	46
ENSG00000071082	2	101001715	101024032	q11.2	RPL31	1	0	123
ENSG00000136720	2	128236716	128318577	q14.3	HS6ST1	1	0	124
ENSG00000129451	19	51012739	51020175	q13.41	KLK10	0	0	326
ENSG00000124422	17	20999593	21043760	p11.2	USP22	1	0	326
ENSG00000135124	12	121209857	121234106	q24.31	P2RX4	0	0	326
ENSG00000138386	2	190646746	190692766	q32.2	NAB1	0	0	116
ENSG00000009307	1	114716913	114758676	p13.2	CSDE1	0	0	125
ENSG00000120158	9	4792869	4885917	p24.1	RCL1	0	0	188
ENSG00000118985	5	95885098	95962071	q15	ELL2	1	0	25
ENSG00000086300	7	26291895	26374329	p15.2	SNX10	0	0	268
ENSG00000140848	16	57092537	57148367	q13	CPNE2	1	0	127
ENSG00000100505	14	50975262	51096061	q22.1	TRIM9	0	0	127
ENSG00000101400	20	33407955	33443892	q11.21	SNTA1	0	0	268
ENSG00000100294	22	43132206	43143394	q13.2	MCAT	1	0	19
ENSG00000054983	14	87837820	87993665	q31.3	GALC	0	0	19
ENSG00000077150	10	102394110	102402529	q24.32	NFKB2	0	1	330
ENSG00000137509	11	82823502	82970584	q14.1	PRCP	0	0	326
ENSG00000117620	1	99969351	100035637	p21.2	SLC35A3	0	0	326
ENSG00000122674	7	5898725	5926550	p22.1	CCZ1	0	0	126
ENSG00000103343	16	3401235	3409370	p13.3	ZNF174	1	1	25
ENSG00000062598	20	46366049	46432985	q13.12	ELMO2	0	0	25
ENSG00000138785	4	105682627	105895986	q24	INTS12	1	0	25
ENSG00000071243	7	120950749	120977216	q31.31	ING3	0	0	25
ENSG00000127720	12	82358497	82479236	q21.31	METTL25	0	0	202
ENSG00000008294	17	50962174	51120865	q21.33	SPAG9	1	0	60
ENSG00000079101	18	596988	650334	p11.32	CLUL1	0	0	60
ENSG00000123352	12	49366584	49527424	q13.12	SPATS2	0	0	157
ENSG00000130313	19	17511629	17521288	p13.11	PGLS	1	0	60
ENSG00000099260	1	99645943	99694541	p21.2	PALMD	0	0	274
ENSG00000081479	2	169127109	169362685	q31.1	LRP2	0	0	326
ENSG00000136848	9	121567057	121785530	q33.2	DAB2IP	0	0	127
ENSG00000136770	10	21756537	22003769	p12.31	DNAJC1	0	0	127
ENSG00000120910	8	22440819	22541142	p21.3	PPP3CC	0	0	45
ENSG00000104679	8	23270120	23296279	p21.3	R3HCC1	1	0	45
ENSG00000090776	X	68828997	68842147	q13.1	EFNB1	0	0	326
ENSG00000101347	20	36889773	36951901	q11.23	SAMHD1	0	0	19
ENSG00000091157	18	56651343	57036606	q21.31	WDR7	0	0	128
ENSG00000122420	1	78303884	78539749	p31.1	PTGFR	0	0	19
ENSG00000138279	10	73375101	73414076	q22.2	ANXA7	1	0	298
ENSG00000137767	15	45631148	45691294	q21.1	SQOR	0	0	129
ENSG00000085741	11	76186325	76210736	q13.5	WNT11	0	0	326
ENSG00000102699	13	24420926	24512810	q12.12	PARP4	0	0	45
ENSG00000146802	7	112762382	112790592	q31.1	TMEM168	1	0	25
ENSG00000148297	9	133338323	133348131	q34.2	MED22	0	0	177
ENSG00000088876	20	2481817	2524702	p13	ZNF343	1	1	45
ENSG00000135924	2	219279267	219286900	q35	DNAJB2	0	0	45
ENSG00000125351	X	119805311	119852998	q24	UPF3B	1	0	45
ENSG00000148296	9	133328774	133336398	q34.2	SURF6	1	0	218
ENSG00000112365	6	109462594	109483237	q21	ZBTB24	0	1	218
ENSG00000136827	9	129812944	129824134	q34.11	TOR1A	1	0	218
ENSG00000108352	17	40177010	40195656	q21.1	RAPGEFL1	0	0	19
ENSG00000099203	19	10832438	10836318	p13.2	TMED1	1	0	130
ENSG00000077235	16	27459555	27549913	p12.1	GTF3C1	1	0	25
ENSG00000115468	2	232606057	232682781	q37.1	EFHD1	0	0	25
ENSG00000101843	X	108084207	108091618	q22.3	PSMD10	1	0	326
ENSG00000138834	16	1706183	1770317	p13.3	MAPK8IP3	0	0	326
ENSG00000025796	6	107867756	107958189	q21	SEC63	1	0	218
ENSG00000122705	9	36190856	36304781	p13.3	CLTA	1	0	60
ENSG00000130226	7	153887097	154894285	q36.2	DPP6	0	0	326
ENSG00000111962	6	148747328	149076990	q25.1	UST	0	0	131
ENSG00000131771	17	39626740	39636626	q12	PPP1R1B	0	0	326
ENSG00000121797	3	46407163	46412997	p21.31	CCRL2	0	0	132
ENSG00000100461	14	22893206	22919184	q11.2	RBM23	1	0	25
ENSG00000084652	1	32179686	32198285	p35.2	TXLNA	1	0	25
ENSG00000131759	17	40309192	40357643	q21.2	RARA	0	1	25
ENSG00000110881	12	50057548	50083611	q13.12	ASIC1	0	0	330
