Gene Symbol	Gene ID	Cytoband
CC2D1A	54862	19p13.12
PODNL1	79883	19p13.12
DCAF15	90379	19p13.12
RFX1	5989	19p13.12
IL27RA	9466	19p13.12
RLN3	117579	19p13.12
PALM3	342979	19p13.12
MIR1199	102466515	19p13.12
MISP3	113230	19p13.12
C19orf67	646457	19p13.12
PRKACA	5566	19p13.12
SAMD1	90378	19p13.12
ASF1B	55723	19p13.12
LOC100507373	100507373	19p13.12
ADGRL1	22859	19p13.12
LOC105372288	105372288	19p13.12
LOC101928845	101928845	19p13.12
ADGRE5	976	19p13.12
DDX39A	10212	19p13.12
PKN1	5585	19p13.12
GIPC1	10755	19p13.12
PTGER1	5731	19p13.12
DNAJB1	3337	19p13.12
MIR639	693224	19p13.12
TECR	9524	19p13.12
NDUFB7	4713	19p13.12
CLEC17A	388512	19p13.12
ADGRE3	84658	19p13.12
SNORA104	106635534	19p13.12
ZNF333	84449	19p13.12
ADGRE2	30817	19p13.12
OR7C1	26664	19p13.12
OR7A5	26659	19p13.12
OR7A10	390892	19p13.12
OR7A17	26333	19p13.12
OR7C2	26658	19p13.12
SLC1A6	6511	19p13.12
CCDC105	126402	19p13.12
CASP14	23581	19p13.12
OR1I1	126370	19p13.12
SYDE1	85360	19p13.12
ILVBL	10994	19p13.12
NOTCH3	4854	19p13.12
MIR6795	102465476	19p13.12
EPHX3	79852	19p13.12
BRD4	23476	19p13.12
AKAP8	10270	19p13.12
AKAP8L	26993	19p13.12
WIZ	58525	19p13.12
MIR1470	100302127	19p13.12
RASAL3	64926	19p13.12
PGLYRP2	114770	19p13.12
CYP4F22	126410	19p13.12
CYP4F8	11283	19p13.12
CYP4F3	4051	19p13.12
CYP4F12	66002	19p13.12
OR10H2	26538	19p13.12
OR10H3	26532	19p13.12
CYP4F24P	388514	19p13.12
OR10H5	284433	19p13.12
OR10H1	26539	19p13.12
UCA1	652995	19p13.12
LOC102724279	102724279	19p13.12
CYP4F2	8529	19p13.12
CYP4F11	57834	19p13.12
OR10H4	126541	19p13.12
LINC00661	126536	19p13.12
LINC00905	148231	19p13.12
TPM4	7171	19p13.12
RAB8A	4218	19p13.11
HSH2D	84941	19p13.11
CIB3	117286	19p13.11
FAM32A	26017	19p13.11
AP1M1	8907	19p13.11
KLF2	10365	19p13.11
EPS15L1	58513	19p13.11
CALR3	125972	19p13.11
C19orf44	84167	19p13.11
CHERP	10523	19p13.11
SLC35E1	79939	19p13.11
MED26	9441	19p13.11
SMIM7	79086	19p13.11
TMEM38A	79041	19p13.11
NWD1	284434	19p13.11
SIN3B	23309	19p13.11
F2RL3	9002	19p13.11
CPAMD8	27151	19p13.11
HAUS8	93323	19p13.11
MYO9B	4650	19p13.11
OCEL1	79629	19p13.11
USE1	55850	19p13.11
NR2F6	2063	19p13.11
USHBP1	83878	19p13.11
BABAM1	29086	19p13.11
ANKLE1	126549	19p13.11
ABHD8	79575	19p13.11
MRPL34	64981	19p13.11
DDA1	79016	19p13.11
ANO8	57719	19p13.11
GTPBP3	84705	19p13.11
PLVAP	83483	19p13.11
BST2	684	19p13.11
BISPR	105221694	19p13.11
MVB12A	93343	19p13.11
TMEM221	100130519	19p13.11
NXNL1	115861	19p13.11
SLC27A1	376497	19p13.11
PGLS	25796	19p13.11
FAM129C	199786	19p13.11
COLGALT1	79709	19p13.11
UNC13A	23025	19p13.11
MAP1S	55201	19p13.11
FCHO1	23149	19p13.11
B3GNT3	10331	19p13.11
INSL3	3640	19p13.11
JAK3	3718	19p13.11
RPL18A	6142	19p13.11
SNORA68	26780	19p13.11
SLC5A5	6528	19p13.11
CCDC124	115098	19p13.11
KCNN1	3780	19p13.11
ARRDC2	27106	19p13.11
IL12RB1	3594	19p13.11
MAST3	23031	19p13.11
PIK3R2	5296	19p13.11
IFI30	10437	19p13.11
MPV17L2	84769	19p13.11
RAB3A	5864	19p13.11
LOC102725254	102725254	19p13.11
PDE4C	5143	19p13.11
LOC729966	729966	19p13.11
KIAA1683	80726	19p13.11
JUND	3727	19p13.11
MIR3188	100422833	19p13.11
LSM4	25804	19p13.11
PGPEP1	54858	19p13.11
GDF15	9518	19p13.11
MIR3189	100422943	19p13.11
LRRC25	126364	19p13.11
SSBP4	170463	19p13.11
ELL	8178	19p13.11
ISYNA1	51477	19p13.11
FKBP8	23770	19p13.11
KXD1	79036	19p13.11
UBA52	7311	19p13.11
C19orf60	55049	19p13.11
CRLF1	9244	19p13.11
TMEM59L	25789	19p13.11
KLHL26	55295	19p13.11
CRTC1	23373	19p13.11
COMP	1311	19p13.11
UPF1	5976	19p13.11
CERS1	10715	19p13.11
COPE	11316	19p13.11
DDX49	54555	19p13.11
HOMER3	9454	19p13.11
LOC102724360	102724360	19p13.11
SUGP2	10147	19p13.11
ARMC6	93436	19p13.11
SLC25A42	284439	19p13.11
TMEM161A	54929	19p13.11
BORCS8-MEF2B	4207	19p13.11
MEF2B	100271849	19p13.11
BORCS8	729991	19p13.11
RFXANK	8625	19p13.11
NR2C2AP	126382	19p13.11
NCAN	1463	19p13.11
HAPLN4	404037	19p13.11
TM6SF2	53345	19p13.11
SUGP1	57794	19p13.11
MAU2	23383	19p13.11
GATAD2A	54815	19p13.11
MIR640	693225	19p13.11
NDUFA13	51079	19p13.11
TSSK6	83983	19p13.11
YJEFN3	374887	19p13.11
CILP2	148113	19p13.11
PBX4	80714	19p13.11
LPAR2	9170	19p13.11
GMIP	51291	19p13.11
ATP13A1	57130	19p13.11
ZNF101	94039	19p13.11
LINC00663	284440	19p13.11
ZNF14	7561	19p13.11
ZNF506	440515	19p13.11
MIR1270	100302179	19p12
ZNF253	56242	19p13.11
ZNF430	80264	19p12
ZNF486	90649	19p12
ZNF626	199777	19p12
ZNF682	91120	19p12
ZNF737	100129842	19p12
ZNF826P	664701	19p12
ZNF85	7639	19p12
ZNF90	7643	19p12
ZNF93	81931	19p12
hsa-mir-1270-1	-740	19p12
ZNF714	148206	19p12
ZNF431	170959	19p12
ZNF708	7562	19p12
ZNF738	148203	19p12
ZNF493	284443	19p12
LINC00664	400680	19p12
ZNF429	353088	19p12
ZNF100	163227	19p12
LOC641367	641367	19p12
ZNF43	7594	19p12
ZNF208	7757	19p12
ZNF257	113835	19p12
ZNF676	163223	19p12
ZNF729	100287226	19p12
ZNF98	148198	19p12
LOC101929124	101929124	19p12
LINC01233	100128139	19p12
GOLGA2P9	440518	19p12
LOC100996349	100996349	19p12
LOC374890	374890	19p12
ZNF492	57615	19p12
ZNF99	7652	19p12
ZNF728	388523	19p12
LOC101929164	101929164	19p12
LOC101929144	101929144	19p12
ZNF730	100129543	19p12
ZNF724	440519	19p12
IPO5P1	100132815	19p12
ZNF91	7644	19p12
LINC01224	104472717	19p12
ZNF675	171392	19p12
ZNF681	148213	19p12
RPSAP58	388524	19p12
HAVCR1P1	100101266	19p12
ZNF254	9534	19p12
ZNF726	730087	19p12
LINC00662	148189	19q11
LOC101927151	101927151	19q11
LOC100420587	100420587	19q12
LOC102724908	102724908	19q12
LINC00906	148145	19q12
LOC102724958	102724958	19q12
LINC01532	100505835	19q12
UQCRFS1	7386	19q12
LOC284395	284395	19q12
VSTM2B	342865	19q12
POP4	10775	19q12
PLEKHF1	79156	19q12
C19orf12	83636	19q12
CCNE1	898	19q12
URI1	8725	19q12
ZNF536	9745	19q12
TSHZ3	57616	19q12
THEG5	100507527	19q12
LINC01533	100996665	19q13.11
LOC101927411	101927411	19q13.11
ZNF507	22847	19q13.11
LOC400684	400684	19q13.11
DPY19L3	147991	19q13.11
PDCD5	9141	19q13.11
ANKRD27	84079	19q13.11
RGS9BP	388531	19q13.11
NUDT19	390916	19q13.11
TDRD12	91646	19q13.11
SLC7A9	11136	19q13.11
CEP89	84902	19q13.11
FAAP24	91442	19q13.11
RHPN2	85415	19q13.11
GPATCH1	55094	19q13.11
WDR88	126248	19q13.11
LRP3	4037	19q13.11
SLC7A10	56301	19q13.11
CEBPA-AS1	80054	19q13.11
CEBPA	1050	19q13.11
CEBPG	1054	19q13.11
PEPD	5184	19q13.11
CHST8	64377	19q13.11
KCTD15	79047	19q13.11
LSM14A	26065	19q13.11
KIAA0355	9710	19q13.11
GPI	2821	19q13.11
PDCD2L	84306	19q13.11
UBA2	10054	19q13.11
WTIP	126374	19q13.11
SCGB1B2P	643719	19q13.11
SCGB2B2	284402	19q13.11
SCGB2B3P	100130342	19q13.11
ZNF302	55900	19q13.11
ZNF181	339318	19q13.11
ZNF599	148103	19q13.11
LOC400685	400685	19q13.11
LINC00904	100652909	19q13.11
ZNF30-AS1	102723513	19q13.11
ZNF30	90075	19q13.11
ZNF792	126375	19q13.11
GRAMD1A	57655	19q13.11
SCN1B	6324	19q13.11
HPN	3249	19q13.11
HPN-AS1	100128675	19q13.11
FXYD3	5349	19q13.12
MIR6887	102466205	19q13.12
LGI4	163175	19q13.12
FXYD1	5348	19q13.12
FXYD7	53822	19q13.12
FXYD5	53827	19q13.12
FAM187B	148109	19q13.12
LSR	51599	19q13.12
USF2	7392	19q13.12
HAMP	57817	19q13.12
MAG	4099	19q13.12
CD22	933	19q13.12
MIR5196	100847070	19q13.12
FFAR1	2864	19q13.12
FFAR3	2865	19q13.12
LINC01531	100128682	19q13.12
FFAR2	2867	19q13.12
KRTDAP	388533	19q13.12
DMKN	93099	19q13.12
SBSN	374897	19q13.12
GAPDHS	26330	19q13.12
TMEM147-AS1	100506469	19q13.12
TMEM147	10430	19q13.12
ATP4A	495	19q13.12
LOC102723617	102723617	19q13.12
HAUS5	23354	19q13.12
RBM42	79171	19q13.12
ETV2	2116	19q13.12
COX6B1	1340	19q13.12
UPK1A-AS1	100862728	19q13.12
UPK1A	11045	19q13.12
ZBTB32	27033	19q13.12
KMT2B	9757	19q13.12
IGFLR1	79713	19q13.12
LIN37	55957	19q13.12
PSENEN	55851	19q13.12
U2AF1L4	199746	19q13.12
HSPB6	126393	19q13.12
PROSER3	148137	19q13.12
ARHGAP33	115703	19q13.12
LINC01529	644050	19q13.12
PRODH2	58510	19q13.12
NPHS1	4868	19q13.12
KIRREL2	84063	19q13.12
APLP1	333	19q13.12
NFKBID	84807	19q13.12
HCST	10870	19q13.12
TYROBP	7305	19q13.12
LRFN3	79414	19q13.12
LOC105372383	105372383	19q13.12
SDHAF1	644096	19q13.12
SYNE4	163183	19q13.12
ALKBH6	84964	19q13.12
CLIP3	25999	19q13.12
LOC101927572	101927572	19q13.12
THAP8	199745	19q13.12
WDR62	284403	19q13.12
OVOL3	728361	19q13.12
POLR2I	5438	19q13.12
TBCB	1155	19q13.12
CAPNS1	826	19q13.12
COX7A1	1346	19q13.12
ZNF565	147929	19q13.12
ZNF146	7705	19q13.12
LINC00665	100506930	19q13.12
LOC100134317	100134317	19q13.12
ZFP14	57677	19q13.12
ZFP82	284406	19q13.12
LOC644189	644189	19q13.12
ZNF566	84924	19q13.12
LOC728752	728752	19q13.12
ZNF260	339324	19q13.12
ZNF529	57711	19q13.12
ZNF529-AS1	101927599	19q13.12
ZNF382	84911	19q13.12
ZNF461	92283	19q13.12
LINC01534	101927621	19q13.12
ZNF567	163081	19q13.12
ZNF850	342892	19q13.12
LOC728485	728485	19q13.12
ZNF790-AS1	284408	19q13.12
ZNF790	388536	19q13.12
ZNF345	25850	19q13.12
ZNF829	374899	19q13.12
ZNF568	374900	19q13.12
ZNF420	147923	19q13.12
ZNF585A	199704	19q13.12
ZNF585B	92285	19q13.12
ZNF383	163087	19q13.12
LINC01535	101927667	19q13.12
LOC284412	284412	19q13.12
HKR1	284459	19q13.12
ZNF527	84503	19q13.12
ZNF569	148266	19q13.12
ZNF570	148268	19q13.12
ZNF793-AS1	101927720	19q13.12
ZNF793	390927	19q13.12
ZNF571-AS1	100507433	19q13.12
ZNF540	163255	19q13.12
ZNF571	51276	19q13.12
ZFP30	22835	19q13.12
ZNF781	163115	19q13.12
ZNF607	84775	19q13.12
ZNF573	126231	19q13.12
LOC644554	644554	19q13.13
LOC100631378	100631378	19q13.13
WDR87	83889	19q13.13
SIPA1L3	23094	19q13.13
DPF1	8193	19q13.2
PPP1R14A	94274	19q13.2
SPINT2	10653	19q13.2
C19orf33	64073	19q13.2
YIF1B	90522	19q13.2
KCNK6	9424	19q13.2
CATSPERG	57828	19q13.2
PSMD8	5714	19q13.2
GGN	199720	19q13.2
SPRED3	399473	19q13.2
FAM98C	147965	19q13.2
RASGRP4	115727	19q13.2
RYR1	6261	19q13.2
MAP4K1	11184	19q13.2
LOC105372397	105372397	19q13.2
EIF3K	27335	19q13.2
ACTN4	81	19q13.2
CAPN12	147968	19q13.2
LGALS7	3963	19q13.2
LGALS7B	653499	19q13.2
LGALS4	3960	19q13.2
ECH1	1891	19q13.2
HNRNPL	3191	19q13.2
RINL	126432	19q13.2
SIRT2	22933	19q13.2
NFKBIB	4793	19q13.2
CCER2	643669	19q13.2
SARS2	54938	19q13.2
MRPS12	6183	19q13.2
FBXO17	115290	19q13.2
FBXO27	126433	19q13.2
ACP7	390928	19q13.2
PAK4	10298	19q13.2
NCCRP1	342897	19q13.2
SYCN	342898	19q13.2
IFNL3	282617	19q13.2
IFNL4	101180976	19q13.2
IFNL2	282616	19q13.2
IFNL1	282618	19q13.2
LRFN1	57622	19q13.2
GMFG	9535	19q13.2
SAMD4B	55095	19q13.2
PAF1	54623	19q13.2
MED29	55588	19q13.2
MIR4530	100616163	19q13.2
PLEKHG2	64857	19q13.2
ZFP36	7538	19q13.2
RPS16	6217	19q13.2
SUPT5H	6829	19q13.2
DLL3	10683	19q13.2
TIMM50	92609	19q13.2
SELV	348303	19q13.2
EID2B	126272	19q13.2
EID2	163126	19q13.2
LGALS13	29124	19q13.2
LOC100129935	100129935	19q13.2
LGALS16	148003	19q13.2
LGALS17A	400696	19q13.2
LGALS14	56891	19q13.2
CLC	1178	19q13.2
LEUTX	342900	19q13.2
DYRK1B	9149	19q13.2
MIR6719	102465974	19q13.2
FBL	2091	19q13.2
FCGBP	8857	19q13.2
PSMC4	5704	19q13.2
ZNF546	339327	19q13.2
ZNF780B	163131	19q13.2
ZNF780A	284323	19q13.2
MAP3K10	4294	19q13.2
TTC9B	148014	19q13.2
CNTD2	79935	19q13.2
AKT2	208	19q13.2
MIR641	693226	19q13.2
C19orf47	126526	19q13.2
PLD3	23646	19q13.2
MIR6796	102465477	19q13.2
HIPK4	147746	19q13.2
PRX	57716	19q13.2
SERTAD1	29950	19q13.2
SERTAD3	29946	19q13.2
BLVRB	645	19q13.2
SPTBN4	57731	19q13.2
LTBP4	8425	19q13.2
SHKBP1	92799	19q13.2
NUMBL	9253	19q13.2
COQ8B	79934	19q13.2
ITPKC	80271	19q13.2
C19orf54	284325	19q13.2
SNRPA	6626	19q13.2
MIA-RAB4B	100529262	19q13.2
MIA	8190	19q13.2
RAB4B-EGLN2	100529264	19q13.2
RAB4B	53916	19q13.2
EGLN2	112398	19q13.2
CYP2A6	1548	19q13.2
CYP2A7	1549	19q13.2
CYP2G1P	22952	19q13.2
CYP2B7P	1556	19q13.2
CYP2B6	1555	19q13.2
CYP2A13	1553	19q13.2
CYP2F1	1572	19q13.2
CYP2S1	29785	19q13.2
AXL	558	19q13.2
HNRNPUL1	11100	19q13.2
CCDC97	90324	19q13.2
TGFB1	7040	19q13.2
B9D2	80776	19q13.2
TMEM91	641649	19q13.2
EXOSC5	56915	19q13.2
BCKDHA	593	19q13.2
B3GNT8	374907	19q13.2
ATP5SL	55101	19q13.2
ERICH4	100170765	19q13.2
PCAT19	100505495	19q13.2
LINC01480	101927931	19q13.2
CEACAM21	90273	19q13.2
CEACAM4	1089	19q13.2
CEACAM7	1087	19q13.2
CEACAM5	1048	19q13.2
CEACAM6	4680	19q13.2
CEACAM3	1084	19q13.2
LYPD4	147719	19q13.2
DMRTC2	63946	19q13.2
RPS19	6223	19q13.2
MIR6797	102465478	19q13.2
CD79A	973	19q13.2
ARHGEF1	9138	19q13.2
LOC100505585	100505585	19q13.2
RABAC1	10567	19q13.2
ATP1A3	478	19q13.2
GRIK5	2901	19q13.2
ZNF574	64763	19q13.2
POU2F2	5452	19q13.2
LOC100505622	100505622	19q13.2
MIR4323	100422980	19q13.2
DEDD2	162989	19q13.2
ZNF526	116115	19q13.2
GSK3A	2931	19q13.2
ERF	2077	19q13.2
CIC	23152	19q13.2
PAFAH1B3	5050	19q13.2
PRR19	284338	19q13.2
TMEM145	284339	19q13.2
MEGF8	1954	19q13.2
MIR8077	102465875	19q13.2
CNFN	84518	19q13.2
LIPE-AS1	100996307	19q13.2
LOC101930071	101930071	19q13.2
LIPE	3991	19q13.2
CXCL17	284340	19q13.2
CEACAM1	634	19q13.2
CEACAM8	1088	19q13.2
CD177	57126	19q13.31
LOC100289650	100289650	19q13.2
LOC284344	284344	19q13.31
PRG1	23574	19q13.31
PSG10P	653492	19q13.2
PSG11	5680	19q13.31
PSG1	5669	19q13.2
PSG2	5670	19q13.31
PSG3	5671	19q13.2
PSG4	5672	19q13.31
PSG5	5673	19q13.31
PSG6	5675	19q13.31
PSG7	5676	19q13.31
PSG8	440533	19q13.2
PSG9	5678	19q13.31
TEX101	83639	19q13.31
LYPD3	27076	19q13.31
PHLDB3	653583	19q13.31
ETHE1	23474	19q13.31
ZNF575	284346	19q13.31
XRCC1	7515	19q13.31
PINLYP	390940	19q13.31
IRGQ	126298	19q13.31
ZNF576	79177	19q13.31
ZNF428	126299	19q13.31
SRRM5	100170229	19q13.31
CADM4	199731	19q13.31
PLAUR	5329	19q13.31
IRGC	56269	19q13.31
SMG9	56006	19q13.31
KCNN4	3783	19q13.31
LYPD5	284348	19q13.31
ZNF283	284349	19q13.31
ZNF404	342908	19q13.31
LOC100505715	100505715	19q13.31
ZNF45	7596	19q13.31
ZNF221	7638	19q13.31
ZNF155	7711	19q13.31
LOC101928063	101928063	19q13.31
ZNF230	7773	19q13.31
ZNF222	7673	19q13.31
ZNF223	7766	19q13.31
ZNF284	342909	19q13.31
ZNF224	7767	19q13.31
LOC100379224	100379224	19q13.31
ZNF225	7768	19q13.31
ZNF234	10780	19q13.31
ZNF226	7769	19q13.31
ZNF227	7770	19q13.31
ZNF233	353355	19q13.31
ZNF235	9310	19q13.31
ZNF112	7771	19q13.31
ZNF229	7772	19q13.31
ZNF285	26974	19q13.31
ZNF180	7733	19q13.31
CEACAM20	125931	19q13.31
CEACAM22P	388550	19q13.31
IGSF23	147710	19q13.31
PVR	5817	19q13.31
MIR4531	100616355	19q13.31
CEACAM19	56971	19q13.31
CEACAM16	388551	19q13.31
BCL3	602	19q13.32
MIR8085	102465879	19q13.32
CBLC	23624	19q13.32
BCAM	4059	19q13.32
NECTIN2	5819	19q13.32
TOMM40	10452	19q13.32
APOE	348	19q13.32
APOC1	341	19q13.32
APOC1P1	342	19q13.32
APOC4-APOC2	100533990	19q13.32
APOC4	346	19q13.32
APOC2	344	19q13.32
CLPTM1	1209	19q13.32
RELB	5971	19q13.32
CLASRP	11129	19q13.32
ZNF296	162979	19q13.32
GEMIN7	79760	19q13.32
LOC105372419	105372419	19q13.32
PPP1R37	284352	19q13.32
NKPD1	284353	19q13.32
TRAPPC6A	79090	19q13.32
BLOC1S3	388552	19q13.32
EXOC3L2	90332	19q13.32
MARK4	57787	19q13.32
CKM	1158	19q13.32
ERCC2	2068	19q13.32
KLC3	147700	19q13.32
PPP1R13L	10848	19q13.32
CD3EAP	10849	19q13.32
ERCC1	2067	19q13.32
MIR6088	102464836	19q13.32
FOSB	2354	19q13.32
RTN2	6253	19q13.32
PPM1N	147699	19q13.32
VASP	7408	19q13.32
OPA3	80207	19q13.32
GPR4	2828	19q13.32
EML2	24139	19q13.32
EML2-AS1	100287177	19q13.32
MIR330	442902	19q13.32
GIPR	2696	19q13.32
MIR642A	693227	19q13.32
MIR642B	100500845	19q13.32
SNRPD2	6633	19q13.32
QPCTL	54814	19q13.32
FBXO46	23403	19q13.32
BHMG1	388553	19q13.32
DMPK	1760	19q13.32
SIX5	147912	19q13.32
DMWD	1762	19q13.32
RSPH6A	81492	19q13.32
SYMPK	8189	19q13.32
FOXA3	3171	19q13.32
IRF2BP1	26145	19q13.32
MYPOP	339344	19q13.32
NANOS2	339345	19q13.32
NOVA2	4858	19q13.32
CCDC61	729440	19q13.32
MIR769	768217	19q13.32
PGLYRP1	8993	19q13.32
IGFL4	444882	19q13.32
LOC400706	400706	19q13.32
IGFL3	388555	19q13.32
IGFL2	147920	19q13.32
LOC645553	645553	19q13.32
LOC93429	93429	19q13.32
IGFL1	374918	19q13.32
HIF3A	64344	19q13.32
PPP5C	5536	19q13.32
CCDC8	83987	19q13.32
PNMAL1	55228	19q13.32
PNMAL2	57469	19q13.32
PPP5D1	100506012	19q13.32
CALM3	808	19q13.32
PTGIR	5739	19q13.32
GNG8	94235	19q13.32
DACT3	147906	19q13.32
DACT3-AS1	100506068	19q13.32
PRKD2	25865	19q13.32
MIR320E	100422913	19q13.32
STRN4	29888	19q13.32
FKRP	79147	19q13.32
SLC1A5	6510	19q13.32
SNAR-E	100170220	19q13.32
AP2S1	1175	19q13.32
ARHGAP35	2909	19q13.32
NPAS1	4861	19q13.32
TMEM160	54958	19q13.32
ZC3H4	23211	19q13.32
SAE1	10055	19q13.32
BBC3	27113	19q13.32
MIR3190	100422899	19q13.32
MIR3191	100422832	19q13.32
CCDC9	26093	19q13.32
INAFM1	255783	19q13.32
C5AR1	728	19q13.32
C5AR2	27202	19q13.32
DHX34	9704	19q13.32
MEIS3	56917	19q13.32
SLC8A2	6543	19q13.32
KPTN	11133	19q13.32
NAPA-AS1	100505681	19q13.32
NAPA	8775	19q13.32
ZNF541	84215	19q13.33
GLTSCR1	29998	19q13.33
EHD2	30846	19q13.33
GLTSCR2	29997	19q13.33
GLTSCR2-AS1	106144593	19q13.33
SNORD23	692091	19q13.33
SEPW1	6415	19q13.33
TPRX1	284355	19q13.33
CRX	1406	19q13.33
SULT2A1	6822	19q13.33
SNAR-A10	100170216	19q13.33
SNAR-A11	100169954	19q13.33
SNAR-A12	100126800	19q13.33
SNAR-A14	100191063	19q13.33
SNAR-A1	100126798	19q13.33
SNAR-A3	100169951	19q13.33
SNAR-A4	100169956	19q13.33
SNAR-A5	100169952	19q13.33
SNAR-A6	100169957	19q13.33
SNAR-A7	100169953	19q13.33
SNAR-A8	100169958	19q13.33
SNAR-C1	100170225	19q13.33
SNAR-C2	100170218	19q13.33
SNAR-C3	100170226	19q13.33
SNAR-C4	100170219	19q13.33
BSPH1	100131137	19q13.33
ELSPBP1	64100	19q13.33
CABP5	56344	19q13.33
PLA2G4C	8605	19q13.33
PLA2G4C-AS1	106144526	19q13.33
LIG1	3978	19q13.33
C19orf68	374920	19q13.33
CARD8	22900	19q13.33
CARD8-AS1	100505812	19q13.33
ZNF114	163071	19q13.33
CCDC114	93233	19q13.33
EMP3	2014	19q13.33
TMEM143	55260	19q13.33
SYNGR4	23546	19q13.33
KDELR1	10945	19q13.33
GRIN2D	2906	19q13.33
GRWD1	83743	19q13.33
KCNJ14	3770	19q13.33
CYTH2	9266	19q13.33
LMTK3	114783	19q13.33
SULT2B1	6820	19q13.33
hsa-mir-220c	-955	19q13.33
FAM83E	54854	19q13.33
SPACA4	171169	19q13.33
RPL18	6141	19q13.33
SPHK2	56848	19q13.33
DBP	1628	19q13.33
CA11	770	19q13.33
SEC1P	653677	19q13.33
NTN5	126147	19q13.33
FUT2	2524	19q13.33
LOC105447645	105447645	19q13.33
MAMSTR	284358	19q13.33
RASIP1	54922	19q13.33
IZUMO1	284359	19q13.33
FUT1	2523	19q13.33
FGF21	26291	19q13.33
BCAT2	587	19q13.33
HSD17B14	51171	19q13.33
PLEKHA4	57664	19q13.33
PPP1R15A	23645	19q13.33
TULP2	7288	19q13.33
NUCB1-AS1	100874085	19q13.33
NUCB1	4924	19q13.33
DHDH	27294	19q13.33
BAX	581	19q13.33
FTL	2512	19q13.33
GYS1	2997	19q13.33
RUVBL2	10856	19q13.33
MIR6798	102466738	19q13.33
LHB	3972	19q13.33
LOC101059948	101059948	19q13.33
CGB2	114336	19q13.33
CGB3	1082	19q13.33
SNAR-G2	100170228	19q13.33
CGB1	114335	19q13.33
CGB5	93659	19q13.33
CGB7	94027	19q13.33
CGB8	94115	19q13.33
SNAR-G1	100126780	19q13.33
KCNA7	3743	19q13.33
NTF4	4909	19q13.33
SNRNP70	6625	19q13.33
LIN7B	64130	19q13.33
C19orf73	55150	19q13.33
PPFIA3	8541	19q13.33
HRC	3270	19q13.33
TRPM4	54795	19q13.33
SLC6A16	28968	19q13.33
MIR4324	100422979	19q13.33
CD37	951	19q13.33
TEAD2	8463	19q13.33
DKKL1	27120	19q13.33
LOC101928295	101928295	19q13.33
CCDC155	147872	19q13.33
GFY	100507003	19q13.33
PTH2	113091	19q13.33
SLC17A7	57030	19q13.33
PIH1D1	55011	19q13.33
ALDH16A1	126133	19q13.33
FLT3LG	2323	19q13.33
RPL13A	23521	19q13.33
SNORD32A	26819	19q13.33
SNORD33	26818	19q13.33
SNORD34	26817	19q13.33
SNORD35A	26816	19q13.33
RPS11	6205	19q13.33
SNORD35B	84546	19q13.33
MIR150	406942	19q13.33
FCGRT	2217	19q13.33
RCN3	57333	19q13.33
NOSIP	51070	19q13.33
PRRG2	5639	19q13.33
PRR12	57479	19q13.33
RRAS	6237	19q13.33
SCAF1	58506	19q13.33
BCL2L12	83596	19q13.33
IRF3	3661	19q13.33
MIR5088	100847074	19q13.33
PRMT1	3276	19q13.33
ADM5	199800	19q13.33
CPT1C	126129	19q13.33
TSKS	60385	19q13.33
AP2A1	160	19q13.33
MIR6799	102465479	19q13.33
FUZ	80199	19q13.33
MED25	81857	19q13.33
MIR6800	102465480	19q13.33
PTOV1-AS1	100506033	19q13.33
PTOV1	53635	19q13.33
MIR4749	100616313	19q13.33
PTOV1-AS2	101928378	19q13.33
PNKP	11284	19q13.33
AKT1S1	84335	19q13.33
ATF5	22809	19q13.33
IL4I1	259307	19q13.33
LOC400710	400710	19q13.33
MIR4750	100616314	19q13.33
MIR4751	100616483	19q13.33
NUP62	23636	19q13.33
SIGLEC11	114132	19q13.33
SIGLEC16	400709	19q13.33
TBC1D17	79735	19q13.33
VRK3	51231	19q13.33
ZNF473	25888	19q13.33
SNAR-B1	100170224	19q13.33
SNAR-D	100170227	19q13.33
IZUMO2	126123	19q13.33
MYH14	79784	19q13.33
KCNC3	3748	19q13.33
NAPSB	256236	19q13.33
NAPSA	9476	19q13.33
NR1H2	7376	19q13.33
POLD1	5424	19q13.33
SPIB	6689	19q13.33
MYBPC2	4606	19q13.33
FAM71E1	112703	19q13.33
EMC10	284361	19q13.33
JOSD2	126119	19q13.33
ASPDH	554235	19q13.33
LRRC4B	94030	19q13.33
SNAR-F	100126781	19q13.33
SYT3	84258	19q13.33
C19orf81	342918	19q13.33
SHANK1	50944	19q13.33
CLEC11A	6320	19q13.33
GPR32	2854	19q13.33
LOC105372440	105372440	19q13.33
ACPT	93650	19q13.33
C19orf48	84798	19q13.33
SNORD88A	692202	19q13.33
SNORD88B	692203	19q13.33
SNORD88C	692204	19q13.33
MGC45922	284365	19q13.33
KLK1	3816	19q13.33
KLK15	55554	19q13.33
LOC105372441	105372441	19q13.33
KLK2	3817	19q13.33
KLK3	354	19q13.33
KLK4	9622	19q13.41
KLKP1	606293	19q13.33
KLK5	25818	19q13.41
KLK6	5653	19q13.41
KLK7	5650	19q13.41
KLK8	11202	19q13.41
KLK9	284366	19q13.41
KLK10	5655	19q13.41
KLK11	11012	19q13.41
KLK12	43849	19q13.41
KLK13	26085	19q13.41
KLK14	43847	19q13.41
CTU1	90353	19q13.41
SIGLEC7	27036	19q13.41
SIGLEC9	27180	19q13.41
LOC101928517	101928517	19q13.41
SIGLEC17P	284367	19q13.41
