chr	start	end	id	score	phits	ghits	ohits	promoter	gen	other
X	49915704	49915996	MACS_peak_22216	697.28	0	0	0	NA	NA	NA
X	50130416	50130930	MACS_peak_22217	159.56	0	0	0	NA	NA	NA
X	50580040	50580258	MACS_peak_22218	580.62	0	0	0	NA	NA	NA
X	51016593	51017005	MACS_peak_22219	63.13	0	0	0	NA	NA	NA
X	51248126	51248427	MACS_peak_22220	51.11	0	0	0	NA	NA	NA
X	51267514	51267842	MACS_peak_22221	75.63	0	0	0	NA	NA	NA
X	51275565	51275825	MACS_peak_22222	467.38	0	0	0	NA	NA	NA
X	51420671	51421024	MACS_peak_22223	530.32	0	0	1	NA	NA	ENSG00000226530
X	51625055	51625423	MACS_peak_22224	91.07	0	0	0	NA	NA	NA
X	51871715	51872240	MACS_peak_22227	71.82	0	1	0	NA	ENSG00000179222	NA
X	52009382	52009707	MACS_peak_22228	67.28	0	0	0	NA	NA	NA
X	52134545	52134829	MACS_peak_22229	67.7	0	0	0	NA	NA	NA
X	52227713	52227961	MACS_peak_22230	100.52	0	0	0	NA	NA	NA
X	52527735	52527935	MACS_peak_22231	983.72	0	0	0	NA	NA	NA
X	52728321	52728655	MACS_peak_22232	54.3	0	0	0	NA	NA	NA
X	52878625	52879002	MACS_peak_22233	68.83	0	0	0	NA	NA	NA
X	53025460	53025797	MACS_peak_22234	219.32	0	0	0	NA	NA	NA
X	53073797	53074793	MACS_peak_22235	3109.22	0	1	0	NA	ENSG00000184194	NA
X	53147581	53147835	MACS_peak_22236	75.51	0	1	0	NA	ENSG00000232593	NA
X	53595901	53596136	MACS_peak_22237	662.31	0	1	0	NA	ENSG00000086758	NA
X	53698479	53698745	MACS_peak_22238	71.15	0	0	0	NA	NA	NA
X	53698888	53699103	MACS_peak_22239	61.66	0	0	0	NA	NA	NA
X	53749096	53749899	MACS_peak_22240	1774.17	0	0	0	NA	NA	NA
X	53771862	53772065	MACS_peak_22241	446.88	0	0	0	NA	NA	NA
X	54144562	54144818	MACS_peak_22242	88.17	0	1	0	NA	ENSG00000184083	NA
X	54734473	54734733	MACS_peak_22243	136.58	0	0	0	NA	NA	NA
X	54909285	54909629	MACS_peak_22244	51.34	0	0	0	NA	NA	NA
X	54910652	54910940	MACS_peak_22245	628.33	0	0	0	NA	NA	NA
X	54913121	54913402	MACS_peak_22246	250.65	0	0	0	NA	NA	NA
X	54917638	54917920	MACS_peak_22247	75.01	1	0	0	ENSG00000067445	NA	NA
X	54938438	54938749	MACS_peak_22248	137.06	0	1	0	NA	ENSG00000158571	NA
X	55049117	55049459	MACS_peak_22249	63.13	0	0	0	NA	NA	NA
X	55830787	55831142	MACS_peak_22250	77	0	0	0	NA	NA	NA
X	55905881	55906232	MACS_peak_22251	389.76	0	0	0	NA	NA	NA
X	56326981	56327302	MACS_peak_22252	104.77	0	0	0	NA	NA	NA
X	56524011	56524369	MACS_peak_22253	94.47	0	0	0	NA	NA	NA
X	56585891	56586193	MACS_peak_22254	209.45	0	0	0	NA	NA	NA
X	56637919	56638411	MACS_peak_22255	72.16	0	0	0	NA	NA	NA
X	56871608	56871983	MACS_peak_22256	79.24	0	1	0	NA	ENSG00000204271	NA
X	56879687	56880068	MACS_peak_22257	56.38	0	1	0	NA	ENSG00000204271	NA
X	57299360	57299800	MACS_peak_22258	82.78	0	1	0	NA	ENSG00000165591	NA
X	57479769	57480143	MACS_peak_22259	198.49	0	1	0	NA	ENSG00000165591	NA
X	57633990	57634361	MACS_peak_22260	51.33	0	0	0	NA	NA	NA
X	57697099	57697469	MACS_peak_22261	417.16	0	0	0	NA	NA	NA
X	57697483	57697887	MACS_peak_22262	495.39	0	0	0	NA	NA	NA
X	57697963	57698661	MACS_peak_22263	1489.69	0	0	0	NA	NA	NA
X	58046430	58046941	MACS_peak_22264	563.07	0	0	0	NA	NA	NA
X	58482545	58482835	MACS_peak_22265	194.2	0	0	0	NA	NA	NA
X	58487588	58487986	MACS_peak_22266	125.63	0	0	0	NA	NA	NA
X	58488297	58488509	MACS_peak_22267	460.46	0	0	0	NA	NA	NA
X	58494846	58495068	MACS_peak_22268	341.77	0	0	0	NA	NA	NA
X	58496026	58496333	MACS_peak_22269	69	0	0	0	NA	NA	NA
X	58502029	58502319	MACS_peak_22270	194.2	0	0	0	NA	NA	NA
X	58525205	58525441	MACS_peak_22271	51.5	0	0	0	NA	NA	NA
X	58528409	58528614	MACS_peak_22272	244.06	0	0	0	NA	NA	NA
X	58529969	58530310	MACS_peak_22273	266.04	0	0	0	NA	NA	NA
X	62509310	62509596	MACS_peak_22274	127.33	0	0	0	NA	NA	NA
X	62523559	62523873	MACS_peak_22275	51.76	0	0	0	NA	NA	NA
X	62531117	62531354	MACS_peak_22276	135.37	0	0	0	NA	NA	NA
X	62532253	62532453	MACS_peak_22277	144.67	0	0	0	NA	NA	NA
X	62533264	62533797	MACS_peak_22278	137.84	0	0	0	NA	NA	NA
X	62535396	62535754	MACS_peak_22279	150.64	0	0	0	NA	NA	NA
X	62540564	62540946	MACS_peak_22280	125.31	0	0	0	NA	NA	NA
X	62543241	62543599	MACS_peak_22281	54.92	0	0	0	NA	NA	NA
X	62563642	62564082	MACS_peak_22282	79.24	0	0	0	NA	NA	NA
X	62566432	62566656	MACS_peak_22283	171.03	0	0	0	NA	NA	NA
X	62593295	62593504	MACS_peak_22284	123.57	0	0	0	NA	NA	NA
X	62593885	62594316	MACS_peak_22285	207.81	0	0	0	NA	NA	NA
X	62599965	62600213	MACS_peak_22286	53.36	0	0	0	NA	NA	NA
X	62600786	62601327	MACS_peak_22287	53.4	0	0	0	NA	NA	NA
X	62609898	62610247	MACS_peak_22288	124.64	0	0	0	NA	NA	NA
X	62613979	62614196	MACS_peak_22289	106.78	0	0	0	NA	NA	NA
X	62616266	62616587	MACS_peak_22290	109.53	0	0	0	NA	NA	NA
X	62619586	62620180	MACS_peak_22291	428.45	0	0	0	NA	NA	NA
X	62633356	62633744	MACS_peak_22292	129.4	0	0	0	NA	NA	NA
X	62635232	62635542	MACS_peak_22293	137.06	0	0	0	NA	NA	NA
X	62639416	62639691	MACS_peak_22294	113.43	0	0	0	NA	NA	NA
X	62644166	62644521	MACS_peak_22295	50.92	0	0	0	NA	NA	NA
X	62651112	62651529	MACS_peak_22296	63.82	0	0	0	NA	NA	NA
X	62656032	62656360	MACS_peak_22297	113.55	0	0	0	NA	NA	NA
X	62661766	62662312	MACS_peak_22298	57.41	0	0	0	NA	NA	NA
X	62689659	62689851	MACS_peak_22299	189.46	0	0	0	NA	NA	NA
X	62691104	62691403	MACS_peak_22300	75.01	0	0	0	NA	NA	NA
X	62861074	62861529	MACS_peak_22301	89.02	0	0	0	NA	NA	NA
X	62880808	62881188	MACS_peak_22302	61.75	0	0	1	NA	NA	ENSG00000234570
X	63151187	63151558	MACS_peak_22303	87.75	0	0	0	NA	NA	NA
X	63184560	63184750	MACS_peak_22304	115.56	0	0	0	NA	NA	NA
X	63193837	63194362	MACS_peak_22305	57.41	0	0	0	NA	NA	NA
X	63194384	63194773	MACS_peak_22306	76.01	0	0	0	NA	NA	NA
X	63250341	63250593	MACS_peak_22307	470.06	0	0	0	NA	NA	NA
X	63320103	63320386	MACS_peak_22308	84.4	0	0	0	NA	NA	NA
X	63447981	63448242	MACS_peak_22309	62.38	0	0	1	NA	NA	ENSG00000235437
X	63523203	63523585	MACS_peak_22310	61.19	0	0	1	NA	NA	ENSG00000235437
X	63625444	63625861	MACS_peak_22311	341.87	0	0	0	NA	NA	NA
X	63938534	63938872	MACS_peak_22312	119.91	0	0	0	NA	NA	NA
X	63971222	63971503	MACS_peak_22313	63.27	0	0	0	NA	NA	NA
X	64013371	64013856	MACS_peak_22314	87.72	0	0	0	NA	NA	NA
X	64134628	64134956	MACS_peak_22315	52.52	0	0	0	NA	NA	NA
X	64276968	64277342	MACS_peak_22316	96.14	0	1	0	NA	ENSG00000102043	NA
X	64319383	64319698	MACS_peak_22317	77.81	0	1	0	NA	ENSG00000102043	NA
X	64498132	64498465	MACS_peak_22318	91.73	0	0	0	NA	NA	NA
X	64572135	64572405	MACS_peak_22319	119.44	0	0	0	NA	NA	NA
X	64649972	64650327	MACS_peak_22320	64.79	0	0	0	NA	NA	NA
X	64804240	64804625	MACS_peak_22321	77.4	0	0	0	NA	NA	NA
X	64888813	64889272	MACS_peak_22322	51.48	0	0	0	NA	NA	NA
X	65055039	65055389	MACS_peak_22323	115.17	0	0	0	NA	NA	NA
X	65189047	65189510	MACS_peak_22324	66.96	0	0	0	NA	NA	NA
X	65228290	65228628	MACS_peak_22325	147.82	0	0	0	NA	NA	NA
X	65229623	65229902	MACS_peak_22326	70.96	0	0	0	NA	NA	NA
X	65457802	65458186	MACS_peak_22327	68.83	0	1	0	NA	ENSG00000102053	NA
X	65528815	65529016	MACS_peak_22328	645.81	0	1	0	NA	ENSG00000001497	NA
X	65824900	65825248	MACS_peak_22329	92.5	0	0	0	NA	NA	NA
X	65834554	65834750	MACS_peak_22330	87.36	0	0	0	NA	NA	NA
X	66036623	66037635	MACS_peak_22331	2931.04	0	1	0	NA	ENSG00000155659	NA
X	66066461	66066770	MACS_peak_22332	51.71	0	0	0	NA	NA	NA
X	66067240	66067502	MACS_peak_22333	55.93	0	0	0	NA	NA	NA
X	66186019	66186466	MACS_peak_22334	185.97	0	1	0	NA	ENSG00000089472	NA
X	66213262	66213529	MACS_peak_22335	158.81	0	1	0	NA	ENSG00000089472	NA
X	66547206	66547555	MACS_peak_22336	158.32	0	0	0	NA	NA	NA
X	66561917	66562248	MACS_peak_22337	121.01	0	0	0	NA	NA	NA
X	66690696	66691071	MACS_peak_22338	107.53	0	0	0	NA	NA	NA
X	66699836	66700060	MACS_peak_22339	614.29	0	0	0	NA	NA	NA
X	66925483	66925940	MACS_peak_22340	84.48	0	0	0	NA	NA	NA
X	66928770	66929132	MACS_peak_22341	75.54	0	0	0	NA	NA	NA
X	67136523	67136934	MACS_peak_22342	114.31	0	0	0	NA	NA	NA
X	67448862	67449082	MACS_peak_22343	273.64	0	0	0	NA	NA	NA
X	67450952	67451254	MACS_peak_22344	136.55	0	0	0	NA	NA	NA
X	67627841	67628209	MACS_peak_22345	60.72	0	1	0	NA	ENSG00000169083	NA
X	68170076	68170607	MACS_peak_22346	52.13	0	1	0	NA	ENSG00000079482	NA
X	68217826	68218143	MACS_peak_22347	57.81	0	1	0	NA	ENSG00000079482	NA
X	68230129	68230352	MACS_peak_22348	116.6	0	1	0	NA	ENSG00000079482	NA
X	68380279	68380548	MACS_peak_22349	62.38	0	1	0	NA	ENSG00000079482	NA
X	68592478	68593341	MACS_peak_22350	1901.94	0	0	0	NA	NA	NA
X	68813259	68813559	MACS_peak_22351	439.97	0	0	0	NA	NA	NA
X	68822688	68822921	MACS_peak_22352	678.9	0	0	0	NA	NA	NA
X	69352189	69352341	MACS_peak_22353	429.41	0	0	0	NA	NA	NA
X	69354031	69354397	MACS_peak_22354	106.56	0	0	0	NA	NA	NA
X	69434330	69434596	MACS_peak_22355	62.7	0	0	0	NA	NA	NA
X	69434730	69435117	MACS_peak_22356	71.9	0	0	0	NA	NA	NA
X	69458912	69459277	MACS_peak_22357	95.69	0	0	0	NA	NA	NA
X	69679111	69679384	MACS_peak_22358	89.89	0	1	0	NA	ENSG00000158813	NA
X	69680836	69681109	MACS_peak_22359	54.74	0	1	0	NA	ENSG00000158813	NA
X	69681310	69681788	MACS_peak_22360	92.26	0	1	0	NA	ENSG00000158813	NA
X	69749161	69749558	MACS_peak_22361	52.99	0	1	0	NA	ENSG00000158813	NA
X	69769205	69769526	MACS_peak_22362	431.05	0	1	0	NA	ENSG00000158813	NA
X	69826439	69826822	MACS_peak_22363	57.96	0	1	0	NA	ENSG00000158813	NA
X	69923762	69924020	MACS_peak_22364	509.73	0	1	0	NA	ENSG00000158813	NA
X	69986015	69986439	MACS_peak_22365	54.85	0	1	0	NA	ENSG00000158813	NA
X	70365418	70365750	MACS_peak_22366	79.37	0	1	0	NA	ENSG00000090889	NA
X	70517877	70518164	MACS_peak_22367	50.92	0	0	0	NA	NA	NA
X	70554511	70554768	MACS_peak_22368	595.98	0	1	0	NA	ENSG00000120498	NA
X	70643978	70644818	MACS_peak_22369	137.75	0	1	0	NA	ENSG00000120498	NA
X	70662392	70662671	MACS_peak_22370	147.82	0	1	0	NA	ENSG00000120498	NA
X	70731339	70731690	MACS_peak_22371	56.95	0	1	0	NA	ENSG00000120498	NA
X	70733012	70733398	MACS_peak_22372	114.63	0	1	0	NA	ENSG00000120498	NA
X	70939605	70940273	MACS_peak_22373	117.12	0	0	0	NA	NA	NA
X	71071467	71071826	MACS_peak_22374	772.93	0	1	0	NA	ENSG00000147164	NA
X	71516533	71516858	MACS_peak_22375	405.72	0	1	0	NA	ENSG00000147133	NA
X	71652503	71652881	MACS_peak_22376	410.28	0	0	0	NA	NA	NA
X	71697000	71697218	MACS_peak_22377	729.14	0	0	0	NA	NA	NA
X	71702962	71703180	MACS_peak_22378	580.62	0	0	1	NA	NA	ENSG00000281852
X	71778394	71778612	MACS_peak_22379	580.62	0	0	0	NA	NA	NA
X	71784355	71784573	MACS_peak_22380	580.62	0	0	0	NA	NA	NA
X	71999099	71999343	MACS_peak_22381	629.38	0	1	0	NA	ENSG00000204131	NA
X	72271163	72271398	MACS_peak_22382	502.51	0	2	0	NA	ENSG00000102309	NA
X	72660657	72661044	MACS_peak_22383	629.43	0	1	0	NA	ENSG00000067177	NA
X	72727711	72727975	MACS_peak_22384	464.74	0	0	0	NA	NA	NA
X	72964943	72965286	MACS_peak_22385	63.13	0	0	0	NA	NA	NA
X	73038956	73039317	MACS_peak_22386	69	0	0	0	NA	NA	NA
X	73512649	73513148	MACS_peak_22387	107.38	0	0	0	NA	NA	NA
X	73514503	73514719	MACS_peak_22388	145.8	0	0	0	NA	NA	NA
X	73516514	73516866	MACS_peak_22389	86.73	0	0	0	NA	NA	NA
X	74672985	74673236	MACS_peak_22390	57.61	0	0	0	NA	NA	NA
X	74884263	74884568	MACS_peak_22391	84.4	0	1	0	NA	ENSG00000050030	NA
X	74956178	74956528	MACS_peak_22392	69	0	0	0	NA	NA	NA
X	74991977	74992330	MACS_peak_22393	55.51	0	0	0	NA	NA	NA
X	75023451	75023776	MACS_peak_22394	158.81	0	0	0	NA	NA	NA
X	75249511	75249859	MACS_peak_22395	134.48	0	0	0	NA	NA	NA
X	75263713	75264000	MACS_peak_22396	94.21	0	0	0	NA	NA	NA
X	75451984	75452222	MACS_peak_22397	287.9	0	1	0	NA	ENSG00000102383	NA
X	75490834	75491251	MACS_peak_22398	80.46	0	1	0	NA	ENSG00000102383	NA
X	75492651	75493014	MACS_peak_22399	103.45	0	1	0	NA	ENSG00000102383	NA
X	75590118	75590446	MACS_peak_22400	68.83	0	0	0	NA	NA	NA
X	75619520	75619874	MACS_peak_22401	142.05	0	0	0	NA	NA	NA
X	75683548	75683804	MACS_peak_22402	158.81	0	0	0	NA	NA	NA
X	75710129	75710508	MACS_peak_22403	114.74	0	0	0	NA	NA	NA
X	76005198	76005501	MACS_peak_22404	81.1	0	0	0	NA	NA	NA
X	76046951	76047315	MACS_peak_22405	165.41	0	0	0	NA	NA	NA
X	76217206	76217567	MACS_peak_22406	147.41	0	0	0	NA	NA	NA
X	76270748	76271121	MACS_peak_22407	101.95	0	0	0	NA	NA	NA
X	76757722	76757945	MACS_peak_22408	161.29	0	0	1	NA	NA	ENSG00000280870
X	76817807	76818093	MACS_peak_22409	126.97	0	0	1	NA	NA	ENSG00000280870
X	76938705	76938882	MACS_peak_22410	233.74	0	0	1	NA	NA	ENSG00000280870
X	77246167	77246420	MACS_peak_22411	51.21	0	0	0	NA	NA	NA
X	77473878	77474222	MACS_peak_22412	63.29	0	0	0	NA	NA	NA
X	77739953	77740185	MACS_peak_22413	941.25	0	1	0	NA	ENSG00000085224	NA
X	78058157	78058676	MACS_peak_22414	63.82	0	1	0	NA	ENSG00000102144	NA
X	78269020	78269659	MACS_peak_22415	2280.8	1	0	0	ENSG00000173198	NA	NA
X	78403234	78403674	MACS_peak_22416	51.65	0	0	0	NA	NA	NA
X	78448655	78448955	MACS_peak_22417	59.91	0	0	0	NA	NA	NA
X	78552883	78553301	MACS_peak_22418	137.06	0	0	0	NA	NA	NA
X	78855558	78855925	MACS_peak_22419	96.97	0	0	0	NA	NA	NA
X	78865130	78865749	MACS_peak_22420	90.8	0	0	0	NA	NA	NA
X	79057996	79058371	MACS_peak_22421	107.95	0	0	0	NA	NA	NA
X	79086648	79087019	MACS_peak_22422	141.25	0	0	0	NA	NA	NA
X	79509354	79509700	MACS_peak_22423	50.92	0	0	0	NA	NA	NA
X	79768928	79769347	MACS_peak_22424	51.99	0	0	0	NA	NA	NA
X	79903279	79903917	MACS_peak_22425	109.96	0	0	0	NA	NA	NA
X	79931908	79932458	MACS_peak_22426	88.78	0	0	0	NA	NA	NA
X	80018179	80018456	MACS_peak_22427	456.44	1	0	0	ENSG00000122145	NA	NA
X	80202438	80202639	MACS_peak_22428	645.81	0	0	0	NA	NA	NA
X	80262776	80262908	MACS_peak_22429	950.58	0	0	1	NA	NA	ENSG00000278530
X	80409022	80409432	MACS_peak_22430	82.65	0	1	0	NA	ENSG00000174016	NA
X	80461019	80461333	MACS_peak_22431	996.37	0	0	0	NA	NA	NA
X	80591749	80592122	MACS_peak_22432	142.05	0	0	0	NA	NA	NA
X	81030009	81030356	MACS_peak_22433	56.13	0	0	0	NA	NA	NA
X	81033955	81034275	MACS_peak_22434	56.38	0	0	0	NA	NA	NA
X	81147884	81148140	MACS_peak_22435	127.5	0	1	0	NA	ENSG00000198157	NA
X	81673767	81674130	MACS_peak_22436	386.88	0	0	0	NA	NA	NA
X	81748371	81748817	MACS_peak_22437	83.62	0	0	0	NA	NA	NA
X	81772315	81772584	MACS_peak_22438	56.38	0	0	0	NA	NA	NA
X	81795015	81795371	MACS_peak_22439	61.83	0	0	0	NA	NA	NA
X	81795915	81796155	MACS_peak_22440	119.81	0	0	0	NA	NA	NA
X	81841683	81841956	MACS_peak_22441	79.18	0	0	0	NA	NA	NA
X	82551533	82551801	MACS_peak_22442	76.24	0	0	0	NA	NA	NA
X	82995274	82995643	MACS_peak_22443	62.54	0	0	0	NA	NA	NA
X	83030199	83030493	MACS_peak_22444	102.88	0	0	0	NA	NA	NA
X	83085452	83085780	MACS_peak_22445	78.17	0	0	0	NA	NA	NA
X	83282019	83282300	MACS_peak_22446	116.24	0	0	0	NA	NA	NA
X	83291484	83291834	MACS_peak_22447	151.33	0	0	0	NA	NA	NA
X	83753097	83753406	MACS_peak_22448	66.42	0	0	0	NA	NA	NA
X	83841014	83841934	MACS_peak_22449	127.5	0	0	0	NA	NA	NA
X	83878035	83878581	MACS_peak_22450	2945.27	0	1	0	NA	ENSG00000183035	NA
X	84560480	84560814	MACS_peak_22451	159.56	0	0	0	NA	NA	NA
X	84729808	84730155	MACS_peak_22452	782.29	0	0	0	NA	NA	NA
X	84874631	84874997	MACS_peak_22453	306.6	0	0	0	NA	NA	NA
X	85059763	85060265	MACS_peak_22454	55.2	0	1	0	NA	ENSG00000155008	NA
X	85060771	85061078	MACS_peak_22455	108.82	0	1	0	NA	ENSG00000155008	NA
X	85061279	85061597	MACS_peak_22456	74.3	0	1	0	NA	ENSG00000155008	NA
X	85111400	85111630	MACS_peak_22457	831.63	0	1	0	NA	ENSG00000184788	NA
X	85745337	85745964	MACS_peak_22458	1206.99	0	0	0	NA	NA	NA
X	86113892	86114299	MACS_peak_22459	71.07	0	0	0	NA	NA	NA
X	86115498	86115871	MACS_peak_22460	59.12	0	0	0	NA	NA	NA
X	86116255	86116668	MACS_peak_22461	104.69	0	0	0	NA	NA	NA
X	86784183	86784483	MACS_peak_22462	563.9	0	1	0	NA	ENSG00000126733	NA
X	86973872	86974123	MACS_peak_22463	97.98	0	0	0	NA	NA	NA
X	87024818	87025109	MACS_peak_22464	830.86	0	0	0	NA	NA	NA
X	87118506	87118744	MACS_peak_22465	70.11	0	0	0	NA	NA	NA
X	87220662	87221078	MACS_peak_22466	87.75	0	0	0	NA	NA	NA
X	87413123	87413494	MACS_peak_22467	63.13	0	0	0	NA	NA	NA
X	87446955	87447289	MACS_peak_22468	56.17	0	0	0	NA	NA	NA
X	87447298	87447597	MACS_peak_22469	74.41	0	0	0	NA	NA	NA
X	88174803	88174985	MACS_peak_22470	1309.25	0	0	0	NA	NA	NA
X	88202201	88202521	MACS_peak_22471	431.58	0	0	0	NA	NA	NA
X	88321207	88321544	MACS_peak_22472	93.4	0	0	0	NA	NA	NA
X	88904969	88905205	MACS_peak_22473	502.51	0	0	0	NA	NA	NA
X	88905607	88906051	MACS_peak_22474	714.62	0	0	0	NA	NA	NA
X	89201177	89201748	MACS_peak_22475	1377.93	0	0	0	NA	NA	NA
X	90456395	90456658	MACS_peak_22476	591.18	0	0	0	NA	NA	NA
X	91972161	91972754	MACS_peak_22477	70.51	0	1	0	NA	ENSG00000102290	NA
X	92210125	92210257	MACS_peak_22478	1116.4	0	1	0	NA	ENSG00000102290	NA
X	93310521	93310777	MACS_peak_22479	69	0	0	0	NA	NA	NA
X	93310818	93311159	MACS_peak_22480	80.3	0	0	0	NA	NA	NA
X	93435272	93435615	MACS_peak_22481	265.34	0	0	0	NA	NA	NA
X	93562798	93563143	MACS_peak_22482	164.26	0	0	0	NA	NA	NA
X	93618544	93618963	MACS_peak_22483	70.04	0	0	0	NA	NA	NA
X	93630290	93630606	MACS_peak_22484	116.65	0	0	0	NA	NA	NA
X	94058793	94059118	MACS_peak_22485	428.92	0	0	0	NA	NA	NA
X	94351824	94351986	MACS_peak_22486	848.95	0	0	0	NA	NA	NA
X	94483105	94483329	MACS_peak_22487	262.62	0	0	0	NA	NA	NA
X	94736833	94737066	MACS_peak_22488	290.1	0	0	0	NA	NA	NA
X	94831450	94831662	MACS_peak_22489	623.41	0	0	0	NA	NA	NA
X	95065913	95066195	MACS_peak_22490	453.35	0	0	0	NA	NA	NA
X	95242500	95242700	MACS_peak_22491	628.77	0	0	0	NA	NA	NA
X	95293599	95293893	MACS_peak_22492	828.03	0	0	0	NA	NA	NA
X	95371306	95371670	MACS_peak_22493	76.3	0	0	0	NA	NA	NA
X	95503430	95503582	MACS_peak_22494	834.31	0	0	0	NA	NA	NA
X	95546932	95547295	MACS_peak_22495	94.61	0	0	0	NA	NA	NA
X	95548216	95548570	MACS_peak_22496	50.32	0	0	0	NA	NA	NA
X	95603536	95603912	MACS_peak_22497	206.05	0	0	0	NA	NA	NA
X	95919120	95919352	MACS_peak_22498	532.66	0	0	0	NA	NA	NA
X	96309076	96309362	MACS_peak_22499	835.66	0	0	0	NA	NA	NA
X	96363279	96363620	MACS_peak_22500	158.81	0	0	0	NA	NA	NA
X	96555550	96555801	MACS_peak_22501	596.67	0	0	0	NA	NA	NA
X	96586829	96587062	MACS_peak_22502	74.81	0	0	0	NA	NA	NA
X	96600084	96600419	MACS_peak_22503	54.01	0	0	0	NA	NA	NA
X	97582764	97583078	MACS_peak_22504	103.79	0	1	1	NA	ENSG00000147202	ENSG00000236256
X	97974727	97974896	MACS_peak_22505	1025.76	0	0	0	NA	NA	NA
X	98129836	98130042	MACS_peak_22506	573.39	0	0	0	NA	NA	NA
X	98305436	98305727	MACS_peak_22507	70.87	0	0	0	NA	NA	NA
X	98358370	98358758	MACS_peak_22508	117.75	0	0	0	NA	NA	NA
X	98375412	98375589	MACS_peak_22509	1144.35	0	0	0	NA	NA	NA
X	98395803	98396103	MACS_peak_22510	89.02	0	0	0	NA	NA	NA
X	98424272	98424641	MACS_peak_22511	60.26	0	0	0	NA	NA	NA
X	98425733	98426307	MACS_peak_22512	54.57	0	0	0	NA	NA	NA
X	98428794	98429235	MACS_peak_22513	94.4	0	0	0	NA	NA	NA
X	98525590	98525947	MACS_peak_22514	98.33	0	0	1	NA	NA	ENSG00000281566
X	98534059	98534195	MACS_peak_22515	927.9	0	0	1	NA	NA	ENSG00000281566
X	98563304	98563674	MACS_peak_22516	72.26	0	0	1	NA	NA	ENSG00000281566
X	98654061	98654403	MACS_peak_22517	786.29	0	0	1	NA	NA	ENSG00000281566
X	98669282	98669604	MACS_peak_22518	102.22	0	0	1	NA	NA	ENSG00000281566
X	98848142	98848755	MACS_peak_22519	1092.72	0	0	1	NA	NA	ENSG00000281566
X	98948275	98948563	MACS_peak_22520	722.05	0	0	0	NA	NA	NA
X	99478209	99478434	MACS_peak_22521	498.19	0	0	0	NA	NA	NA
X	99478481	99478989	MACS_peak_22522	2496.33	0	0	0	NA	NA	NA
X	99603542	99603886	MACS_peak_22523	419.18	0	0	0	NA	NA	NA
X	99809824	99810229	MACS_peak_22524	57.43	0	0	0	NA	NA	NA
X	99841889	99842230	MACS_peak_22525	84.4	0	0	0	NA	NA	NA
X	100028320	100028557	MACS_peak_22526	203.46	0	0	0	NA	NA	NA
X	100136267	100136822	MACS_peak_22527	81.49	0	0	0	NA	NA	NA
X	100167129	100167518	MACS_peak_22528	63.13	0	0	0	NA	NA	NA
X	100260382	100260753	MACS_peak_22529	68.13	0	0	0	NA	NA	NA
X	100368242	100368508	MACS_peak_22530	463.44	0	1	0	NA	ENSG00000165194	NA
X	100413258	100413557	MACS_peak_22531	564.59	0	0	0	NA	NA	NA
X	100447853	100448163	MACS_peak_22532	557.12	0	0	0	NA	NA	NA
X	100502319	100502608	MACS_peak_22533	55.2	0	0	0	NA	NA	NA
X	100671242	100671465	MACS_peak_22534	434.23	1	1	0	ENSG00000102362	ENSG00000102359	NA
X	100768778	100769009	MACS_peak_22535	604.83	0	0	0	NA	NA	NA
X	101439765	101440114	MACS_peak_22536	104.89	0	1	0	NA	ENSG00000196440	NA
X	101474638	101474925	MACS_peak_22537	74.44	0	1	0	NA	ENSG00000196440	NA
X	101538442	101538678	MACS_peak_22538	305.44	0	0	1	NA	NA	ENSG00000237682
X	101596080	101596425	MACS_peak_22539	535.04	0	0	0	NA	NA	NA
X	101605500	101605735	MACS_peak_22540	516.86	0	0	0	NA	NA	NA
X	101712998	101713265	MACS_peak_22541	89.02	0	0	0	NA	NA	NA
X	101849386	101849676	MACS_peak_22542	448.52	0	1	0	NA	ENSG00000126952	NA
X	101873022	101873319	MACS_peak_22543	188.67	0	0	0	NA	NA	NA
X	102034431	102034822	MACS_peak_22544	52.99	0	0	0	NA	NA	NA
X	102050670	102051156	MACS_peak_22545	52.73	0	0	0	NA	NA	NA
X	102191812	102192224	MACS_peak_22546	95.56	0	0	0	NA	NA	NA
X	102204945	102205278	MACS_peak_22547	312.33	0	0	0	NA	NA	NA
X	102232331	102232732	MACS_peak_22548	123.24	0	0	0	NA	NA	NA
X	102265933	102266780	MACS_peak_22550	143.69	0	1	0	NA	ENSG00000269405	NA
X	102278264	102278519	MACS_peak_22551	470.06	0	1	0	NA	ENSG00000269405	NA
X	102346091	102346313	MACS_peak_22552	1208.41	0	0	0	NA	NA	NA
X	102408583	102408805	MACS_peak_22553	883.81	0	2	0	NA	ENSG00000284800	NA
X	102453255	102453589	MACS_peak_22554	84.16	1	1	0	ENSG00000215029	ENSG00000284800	NA
X	102481826	102482170	MACS_peak_22555	721.05	0	0	0	NA	NA	NA
X	102559065	102559904	MACS_peak_22556	3100	0	0	1	NA	NA	ENSG00000196970
X	102594179	102594311	MACS_peak_22557	1116.4	1	0	0	ENSG00000125962	NA	NA
X	102608910	102609131	MACS_peak_22558	911.62	0	0	2	NA	NA	ENSG00000270050
X	102689570	102690110	MACS_peak_22559	100.2	0	0	1	NA	NA	ENSG00000271147
X	103176470	103176734	MACS_peak_22560	464.74	0	0	0	NA	NA	NA
X	103343145	103343408	MACS_peak_22561	465.4	0	0	0	NA	NA	NA
