id	chr	start	end	gene_sum	genes	distance
MACS_peak_9399	19	10524272	10524523	117	0	9027
MACS_peak_9400	19	10620869	10621084	120	3	96346
MACS_peak_9402	19	10691729	10692039	120	0	29222
MACS_peak_9403	19	10786771	10787067	122	2	94732
MACS_peak_9404	19	11047437	11047669	124	2	260370
MACS_peak_9405	19	11314635	11314809	126	2	266966
MACS_peak_9406	19	11404458	11404668	132	6	89649
MACS_peak_9407	19	11811007	11811243	138	6	406339
MACS_peak_9408	19	12049956	12050266	141	3	238713
MACS_peak_9409	19	12065703	12065931	142	1	15437
MACS_peak_9410	19	12504882	12505090	148	6	438951
MACS_peak_9411	19	12604509	12604854	148	0	99419
MACS_peak_9412	19	12643101	12643478	149	1	38247
MACS_peak_9413	19	12787167	12787449	154	5	143689
MACS_peak_9414	19	12822632	12823075	157	3	35183
MACS_peak_9416	19	12907456	12907853	157	0	79349
MACS_peak_9417	19	12996209	12996554	160	3	88356
MACS_peak_9418	19	13317656	13317791	164	4	321102
MACS_peak_9420	19	13410641	13410873	164	0	65343
MACS_peak_9421	19	13942941	13943078	165	1	532068
MACS_peak_9422	19	13973187	13973478	166	1	30109
MACS_peak_9424	19	14014036	14014248	166	0	22809
MACS_peak_9425	19	14177928	14178361	167	1	163680
MACS_peak_9430	19	15202665	15203024	167	0	202626
MACS_peak_9431	19	15261317	15261518	168	1	58293
MACS_peak_9439	19	16293439	16293908	168	0	370207
MACS_peak_9440	19	16825560	16825810	171	3	531652
MACS_peak_9441	19	16850127	16850270	172	1	24317
MACS_peak_9444	19	17178332	17178539	172	0	14785
MACS_peak_9445	19	17518724	17518977	177	5	340185
MACS_peak_9446	19	17886234	17886485	179	2	367257
MACS_peak_9449	19	18223831	18224142	179	0	105813
MACS_peak_9450	19	18337306	18337440	180	1	113164
MACS_peak_9451	19	18390301	18390583	180	0	52861
MACS_peak_9452	19	18460405	18460644	182	2	69822
MACS_peak_9453	19	18958035	18958331	189	7	497391
MACS_peak_9454	19	19250474	19250756	189	0	292143
MACS_peak_9455	19	19453555	19453883	190	1	202799
MACS_peak_9456	19	19477729	19477947	190	0	23846
MACS_peak_9457	19	19798192	19799137	193	3	320245
MACS_peak_9459	19	19847950	19848090	193	0	12219
MACS_peak_9460	19	19980468	19980601	195	2	132378
MACS_peak_9463	19	20070174	20070395	195	0	38155
MACS_peak_9464	19	20340594	20340943	197	2	270199
MACS_peak_9465	19	20810822	20811042	199	2	469879
MACS_peak_9466	19	20995932	20996350	200	1	184890
MACS_peak_9467	19	21005474	21005903	200	0	9124
MACS_peak_9468	19	21076026	21076358	201	1	70123
MACS_peak_9469	19	21202163	21202881	202	1	125805
MACS_peak_9470	19	21260902	21261124	202	0	58021
MACS_peak_9471	19	21901362	21901494	208	6	640238
MACS_peak_9474	19	22184595	22184819	208	0	129360
MACS_peak_9475	19	22659235	22659577	210	2	474416
MACS_peak_9476	19	23448241	23448546	211	1	788664
MACS_peak_9478	19	23472155	23472474	211	0	23010
MACS_peak_9479	19	23545093	23545346	212	1	72619
MACS_peak_9529	19	29180642	29181017	212	0	10526
MACS_peak_9530	19	29259463	29259839	213	1	78446
MACS_peak_9531	19	29575233	29575467	213	0	315394
MACS_peak_9532	19	29721792	29722179	215	2	146325
MACS_peak_9533	19	29950686	29951103	216	1	228507
MACS_peak_9546	19	32423550	32423763	216	0	278740
MACS_peak_9547	19	32838426	32838558	218	2	414663
MACS_peak_9551	19	33061198	33061554	218	0	14581
MACS_peak_9552	19	33793413	33793760	219	1	731859
MACS_peak_9553	19	33897842	33898084	219	0	104082
MACS_peak_9554	19	34391632	34391768	220	1	493548
MACS_peak_9555	19	34569446	34569836	221	1	177678
MACS_peak_9556	19	34827839	34828023	223	2	258003
MACS_peak_9560	19	35352627	35353007	223	0	159510
MACS_peak_9561	19	36001253	36001562	233	10	648246
MACS_peak_9562	19	36063544	36063930	235	2	61982
MACS_peak_9563	19	36088091	36088232	235	0	24161
MACS_peak_9564	19	36869673	36869923	246	11	781441
MACS_peak_9565	19	37227301	37227580	252	6	357378
MACS_peak_9566	19	37512710	37512873	257	5	285130
MACS_peak_9567	19	37611032	37611473	258	1	98159
MACS_peak_9568	19	37779659	37779995	260	2	168186
MACS_peak_9573	19	38332624	38333143	260	0	802
MACS_peak_9574	19	38734088	38734235	265	5	400945
MACS_peak_9575	19	38734520	38734715	265	0	285
MACS_peak_9576	19	39164014	39164644	269	4	429299
MACS_peak_9577	19	39374737	39375039	270	1	210093
MACS_peak_9578	19	39420941	39421185	273	3	45902
MACS_peak_9579	19	39490921	39491174	276	3	69736
MACS_peak_9580	19	39934613	39934954	281	5	443439
MACS_peak_9581	19	40118406	40118746	284	3	183452
MACS_peak_9582	19	40257432	40257669	284	0	138686
MACS_peak_9583	19	40372188	40372495	285	1	114519
MACS_peak_9584	19	40388439	40388746	285	0	15944
MACS_peak_9585	19	40605686	40606155	288	3	216940
MACS_peak_9586	19	41168719	41169138	291	3	562564
MACS_peak_9587	19	41325652	41325957	293	2	156514
MACS_peak_9588	19	41439395	41439584	296	3	113438
MACS_peak_9594	19	41659973	41660198	296	0	9333
MACS_peak_9595	19	41955317	41955608	297	1	295119
MACS_peak_9598	19	42150478	42150853	297	0	46256
MACS_peak_9599	19	42325246	42325564	300	3	174393
MACS_peak_9608	19	43389210	43389513	300	0	74703
MACS_peak_9609	19	43588499	43588690	301	1	198986
MACS_peak_9611	19	43749957	43750507	301	0	38127
MACS_peak_9612	19	43901926	43902448	302	1	151419
MACS_peak_9613	19	44249469	44249739	314	12	347021
MACS_peak_9614	19	44370072	44370504	316	2	120333
MACS_peak_9615	19	44450599	44450854	318	2	80095
MACS_peak_9616	19	44599363	44599635	319	1	148509
MACS_peak_9617	19	44728969	44729276	321	2	129334
MACS_peak_9618	19	44913391	44913843	322	1	184115
MACS_peak_9619	19	44919521	44919891	322	0	5678
MACS_peak_9620	19	44963226	44963534	323	1	43335
MACS_peak_9621	19	45170793	45171101	325	2	207259
MACS_peak_9625	19	45454842	45455127	325	0	150844
MACS_peak_9626	19	45634331	45634524	326	1	179204
MACS_peak_9627	19	45647020	45647244	326	0	12496
MACS_peak_9628	19	45751850	45752237	327	1	104606
MACS_peak_9629	19	45942799	45943022	330	3	190562
MACS_peak_9635	19	46302333	46302595	330	0	117278
MACS_peak_9636	19	46386610	46386925	331	1	84015
MACS_peak_9637	19	46542728	46543071	331	0	155803
MACS_peak_9638	19	46750481	46750646	332	1	207410
MACS_peak_9639	19	46898859	46899214	333	1	148213
MACS_peak_9640	19	47040785	47041057	333	0	141571
MACS_peak_9641	19	47099898	47100262	335	2	58841
MACS_peak_9642	19	47126218	47126358	336	1	25956
MACS_peak_9644	19	47232087	47232342	336	0	90047
MACS_peak_9645	19	47257065	47257341	337	1	24723
MACS_peak_9646	19	47343852	47344004	337	0	86511
MACS_peak_9647	19	47516216	47516568	339	2	172212
MACS_peak_9650	19	47733793	47734063	339	0	196430
MACS_peak_9651	19	47750761	47751041	340	1	16698
MACS_peak_9653	19	47870582	47870878	340	0	61716
MACS_peak_9654	19	48292120	48292346	342	2	421242
MACS_peak_9655	19	48366609	48366963	344	2	74263
MACS_peak_9656	19	48407149	48407674	345	1	40186
MACS_peak_9679	19	48444408	48444916	345	0	457
MACS_peak_9680	19	48447180	48447506	346	1	2264
MACS_peak_9695	19	48461153	48461477	346	0	150
MACS_peak_9696	19	48690647	48690969	351	5	229170
MACS_peak_9698	19	48823362	48823576	351	0	59609
MACS_peak_9699	19	48927420	48927775	352	1	103844
MACS_peak_9700	19	49087577	49087909	353	1	159802
MACS_peak_9701	19	49380149	49380519	355	2	292240
MACS_peak_9702	19	49496475	49496837	358	3	115956
MACS_peak_9703	19	49502986	49503436	358	0	6149
MACS_peak_9704	19	49578027	49578447	359	1	74591
MACS_peak_9705	19	49712128	49712427	363	4	133681
MACS_peak_9706	19	50325074	50325206	369	6	612647
MACS_peak_9707	19	50440891	50441176	369	0	115685
MACS_peak_9708	19	50592064	50592339	370	1	150888
MACS_peak_9737	19	50762183	50762563	370	0	119294
MACS_peak_9738	19	50964423	50964741	371	1	201860
MACS_peak_9739	19	50982416	50982606	372	1	17675
MACS_peak_9740	19	50990209	50990468	372	0	7603
MACS_peak_9741	19	51107986	51108205	374	2	117518
MACS_peak_9744	19	51286920	51287144	374	0	35787
MACS_peak_9745	19	51520007	51520355	380	6	232863
MACS_peak_9748	19	51762669	51762901	380	0	100724
MACS_peak_9749	19	51901359	51901734	382	2	138458
MACS_peak_9750	19	51974557	51974762	384	2	72823
MACS_peak_9751	19	52122044	52122176	389	5	147282
MACS_peak_9752	19	52176092	52176925	390	1	53916
MACS_peak_9753	19	52262218	52262735	390	0	85293
MACS_peak_9754	19	52550974	52551191	395	5	288239
MACS_peak_9755	19	52741074	52741377	396	1	189883
MACS_peak_9756	19	53693109	53693412	410	14	951732
MACS_peak_9759	19	54090655	54090979	410	0	226500
MACS_peak_9760	19	54296313	54296644	418	8	205334
MACS_peak_9761	19	54676619	54676980	420	2	379975
MACS_peak_9762	19	54836491	54836742	420	0	159511
MACS_peak_9763	19	55091897	55092211	421	1	255155
MACS_peak_9764	19	55185541	55185720	421	0	93330
MACS_peak_9765	19	55430957	55431374	428	7	245237
MACS_peak_9766	19	55509887	55510033	430	2	78513
MACS_peak_9767	19	55540730	55540876	430	0	30697
MACS_peak_9768	19	55929519	55929877	437	7	388643
MACS_peak_9769	19	56143767	56144108	439	2	213890
MACS_peak_9771	19	56248260	56248489	439	0	82856
MACS_peak_9772	19	56844963	56845280	445	6	596474
MACS_peak_9774	19	57120903	57121241	445	0	212962
MACS_peak_9775	19	57516816	57517102	457	12	395575
MACS_peak_9776	19	58822216	58822548	496	39	1305114
MACS_peak_9780	19	59117731	59118007	496	0	87123
MACS_peak_11674	20	1724755	1725177	12	12	1724755
MACS_peak_11675	20	1777907	1778048	12	0	52730
MACS_peak_11676	20	2486685	2487047	15	3	708637
MACS_peak_11677	20	2627635	2627803	15	0	140588
MACS_peak_11678	20	2890852	2891283	20	5	263049
MACS_peak_11679	20	3474984	3475261	26	6	583701
MACS_peak_11684	20	3733747	3733936	26	0	122043
MACS_peak_11685	20	3988905	3989200	33	7	254969
MACS_peak_11686	20	4367333	4367630	33	0	378133
MACS_peak_11687	20	5257429	5257780	35	2	889799
MACS_peak_11690	20	5495743	5496210	35	0	120375
MACS_peak_11691	20	5992206	5992355	37	2	495996
MACS_peak_11692	20	6150900	6151280	38	1	158545
MACS_peak_11699	20	7961356	7961673	38	0	43944
MACS_peak_11700	20	8093675	8094253	40	2	132002
MACS_peak_11715	20	10135671	10135982	40	0	37020
MACS_peak_11716	20	11254819	11255047	42	2	1118837
MACS_peak_11732	20	13186746	13187046	42	0	239287
MACS_peak_11733	20	13417625	13418035	43	1	230579
MACS_peak_11735	20	13464318	13464529	43	0	24485
MACS_peak_11736	20	13768919	13769073	44	1	304390
MACS_peak_11737	20	14122806	14123036	45	1	353733
MACS_peak_11756	20	16681989	16682490	45	0	66270
MACS_peak_11757	20	16760406	16760992	46	1	77916
MACS_peak_11765	20	17485542	17485910	46	0	57503
MACS_peak_11766	20	17976699	17977104	49	3	490789
MACS_peak_11767	20	18227985	18228335	51	2	250881
MACS_peak_11768	20	18517891	18518190	56	5	289556
MACS_peak_11769	20	18583486	18584695	57	1	65296
MACS_peak_11785	20	19834449	19834857	57	0	50754
MACS_peak_11786	20	20034650	20034784	59	2	199793
MACS_peak_11796	20	21234856	21235396	59	0	43
MACS_peak_11797	20	21432535	21432668	60	1	197139
MACS_peak_11813	20	22971493	22971785	60	0	16177
MACS_peak_11814	20	23287388	23287800	61	1	315603
MACS_peak_11815	20	23409168	23409540	64	3	121368
MACS_peak_11822	20	23976843	23977267	64	0	11262
MACS_peak_11823	20	24533599	24533889	65	1	556332
MACS_peak_11827	20	24911778	24911986	65	0	12489
MACS_peak_11828	20	25090829	25091124	66	1	178843
MACS_peak_11829	20	25243628	25244074	67	1	152504
MACS_peak_11830	20	25313309	25313681	69	2	69235
MACS_peak_11832	20	25409609	25409748	69	0	44884
MACS_peak_11833	20	25697237	25697561	70	1	287489
MACS_peak_11881	20	31490366	31490601	70	0	112130
MACS_peak_11882	20	31850468	31850722	74	4	359867
MACS_peak_11883	20	32380035	32380233	79	5	529313
MACS_peak_11884	20	32815851	32816062	81	2	435618
MACS_peak_11885	20	32843429	32843688	82	1	27367
MACS_peak_11887	20	32900501	32900823	82	0	14132
MACS_peak_11888	20	33461948	33462145	83	1	561125
MACS_peak_11889	20	33742422	33742788	84	1	280277
MACS_peak_11890	20	33796250	33796499	84	0	53462
MACS_peak_11891	20	34099700	34099954	87	3	303201
MACS_peak_11894	20	34351564	34351969	87	0	49853
MACS_peak_11895	20	34542348	34542704	89	2	190379
MACS_peak_11896	20	34579189	34579432	89	0	36485
MACS_peak_11897	20	34722608	34722902	90	1	143176
MACS_peak_11898	20	35116493	35116738	94	4	393591
MACS_peak_11899	20	35513142	35513540	95	1	396404
MACS_peak_11900	20	35996842	35997045	100	5	483302
MACS_peak_11902	20	36162888	36163118	100	0	149494
MACS_peak_11903	20	36593685	36593962	102	2	430567
MACS_peak_11904	20	36708377	36708548	103	1	114415
MACS_peak_11908	20	37140831	37141067	103	0	48949
MACS_peak_11909	20	37379973	37380328	106	3	238906
MACS_peak_11910	20	37998588	37999286	107	1	618260
MACS_peak_11911	20	38098595	38098941	107	0	99309
MACS_peak_11912	20	38369132	38370013	109	2	270191
MACS_peak_11913	20	38821351	38821803	111	2	451338
MACS_peak_11914	20	39070920	39071196	112	1	249117
MACS_peak_11952	20	41262438	41262798	112	0	13935
MACS_peak_11953	20	41521659	41521930	113	1	258861
MACS_peak_11982	20	44449610	44449758	113	0	526
MACS_peak_11983	20	44598369	44598691	114	1	148611
MACS_peak_11985	20	45328432	45328691	114	0	136989
MACS_peak_11986	20	45376653	45376839	115	1	47962
MACS_peak_11989	20	45401339	45401934	115	0	5226
MACS_peak_11990	20	45770928	45771247	117	2	368994
MACS_peak_11991	20	45785893	45786134	117	0	14646
MACS_peak_11992	20	45802589	45802911	118	1	16455
MACS_peak_11993	20	45809875	45810186	118	0	6964
MACS_peak_11994	20	45821224	45821464	119	1	11038
MACS_peak_11995	20	45824983	45825609	119	0	3519
MACS_peak_11996	20	45834196	45834783	120	1	8587
MACS_peak_11997	20	45848031	45848451	121	1	13248
MACS_peak_11998	20	45848631	45848998	121	0	180
MACS_peak_11999	20	45890144	45890441	123	2	41146
MACS_peak_12006	20	45932847	45933284	123	0	6683
MACS_peak_12007	20	45969849	45970047	124	1	36565
MACS_peak_12041	20	46341122	46341519	124	0	8318
MACS_peak_12042	20	46354006	46354648	125	1	12487
MACS_peak_12090	20	48785972	48786222	125	0	16828
MACS_peak_12091	20	49077357	49077626	127	2	291135
MACS_peak_12094	20	49096357	49096687	127	0	15184
MACS_peak_12095	20	49122763	49122987	128	1	26076
MACS_peak_12099	20	49204658	49204922	128	0	7665
MACS_peak_12100	20	49242547	49242911	129	1	37625
MACS_peak_12129	20	49631682	49631900	129	0	27026
MACS_peak_12130	20	49930138	49930440	131	2	298238
MACS_peak_12132	20	49935351	49935638	131	0	301
MACS_peak_12133	20	49942870	49943152	132	1	7232
MACS_peak_12134	20	50134445	50134619	133	1	191293
MACS_peak_12145	20	50859063	50859460	133	0	91485
MACS_peak_12146	20	50928712	50928983	134	1	69252
MACS_peak_12147	20	50996325	50996568	136	2	67342
MACS_peak_12149	20	51170404	51170575	136	0	6972
MACS_peak_12150	20	51771476	51771608	137	1	600901
MACS_peak_12151	20	52029746	52029951	137	0	258138
MACS_peak_12152	20	52093889	52094492	138	1	63938
MACS_peak_12342	20	54171592	54171862	138	0	15223
MACS_peak_12343	20	54379898	54380163	139	1	208036
MACS_peak_12406	20	56268410	56268818	139	0	70520
MACS_peak_12407	20	56662260	56662638	142	3	393442
MACS_peak_12420	20	57225603	57225991	142	0	51636
MACS_peak_12421	20	57382831	57383044	143	1	156840
MACS_peak_12425	20	57488548	57488892	143	0	32163
MACS_peak_12426	20	57630148	57630723	144	1	141256
MACS_peak_12438	20	58173624	58173987	144	0	25661
MACS_peak_12439	20	58326247	58326429	145	1	152260
MACS_peak_12441	20	58358089	58358390	145	0	12427
MACS_peak_12442	20	58430627	58431346	146	1	72237
MACS_peak_12447	20	58632447	58632703	146	0	6812
MACS_peak_12448	20	58781318	58781621	148	2	148615
MACS_peak_12451	20	58846648	58847202	148	0	35964
MACS_peak_12452	20	59028940	59029280	150	2	181738
MACS_peak_12453	20	59089909	59090303	151	1	60629
MACS_peak_12454	20	59166091	59166272	152	1	75788
MACS_peak_12462	20	59838179	59838477	152	0	33691
MACS_peak_12463	20	59925053	59925654	153	1	86576
MACS_peak_12464	20	59997476	59997622	155	2	71822
MACS_peak_12486	20	61940903	61941124	155	0	125902
MACS_peak_12487	20	62013241	62013620	156	1	72117
MACS_peak_12488	20	62146594	62146747	159	3	132974
MACS_peak_12489	20	62245623	62245877	161	2	98876
MACS_peak_12490	20	62338150	62338519	162	1	92273
MACS_peak_12491	20	62540997	62541289	163	1	202478
MACS_peak_12494	20	62748937	62749312	163	0	15253
MACS_peak_12495	21	9449009	9449155	4	4	9449009
MACS_peak_12591	21	14365527	14366110	4	0	8512
MACS_peak_12592	21	14713024	14713328	5	1	346914
MACS_peak_12593	21	14842142	14842511	5	0	128814
MACS_peak_12594	21	15112550	15112728	6	1	270039
MACS_peak_12610	21	17266845	17267196	6	0	68115
MACS_peak_12611	21	17522674	17522813	7	1	255478
MACS_peak_12613	21	17556708	17556863	7	0	11221
MACS_peak_12614	21	17668269	17668569	8	1	111406
MACS_peak_12653	21	25485705	25486003	8	0	67378
MACS_peak_12654	21	25701117	25701461	9	1	215114
MACS_peak_12655	21	26139618	26139849	10	1	438157
MACS_peak_12667	21	28270224	28270567	10	0	1087
MACS_peak_12668	21	28949237	28949685	11	1	678670
MACS_peak_12669	21	28953011	28953282	11	0	3326
MACS_peak_12670	21	29131419	29131752	14	3	178137
MACS_peak_12680	21	31416843	31417108	14	0	35576
MACS_peak_12681	21	31685676	31685952	16	2	268568
MACS_peak_12685	21	32213225	32213683	16	0	269691
MACS_peak_12686	21	32271018	32271210	17	1	57335
MACS_peak_12687	21	32470888	32471151	18	1	199678
MACS_peak_12688	21	32600439	32600672	21	3	129288
MACS_peak_12689	21	32879384	32879539	23	2	278712
MACS_peak_12690	21	33056257	33056488	23	0	176718
MACS_peak_12691	21	33598103	33598403	31	8	541615
MACS_peak_12692	21	33973438	33973623	33	2	375035
MACS_peak_12693	21	34025670	34025892	33	0	52047
MACS_peak_12694	21	34144119	34144353	35	2	118227
MACS_peak_12701	21	35763145	35763370	35	0	4110
MACS_peak_12702	21	36165851	36166019	36	1	402481
MACS_peak_12703	21	36221479	36221785	36	0	55460
MACS_peak_12704	21	36562148	36562442	38	2	340363
MACS_peak_12706	21	36720877	36721107	38	0	6257
MACS_peak_12707	21	36866663	36867155	39	1	145556
MACS_peak_12712	21	37212615	37212868	39	0	70161
MACS_peak_12713	21	37495364	37495711	41	2	282496
MACS_peak_12720	21	39149092	39149460	41	0	447343
MACS_peak_12721	21	39397981	39398317	44	3	248521
MACS_peak_12736	21	41160259	41160582	44	0	97056
MACS_peak_12737	21	41397572	41397953	45	1	236990
MACS_peak_12740	21	41409077	41409386	45	0	10322
MACS_peak_12741	21	41492972	41493179	46	1	83586
MACS_peak_12750	21	42097839	42098070	46	0	88371
MACS_peak_12751	21	42493803	42493989	47	1	395733
MACS_peak_12753	21	42719676	42719883	47	0	176886
MACS_peak_12754	21	43198453	43198665	50	3	478570
MACS_peak_12760	21	43546026	43546344	50	0	17808
MACS_peak_12761	21	43678732	43679105	51	1	132388
MACS_peak_12762	21	44540528	44541175	56	5	861423
MACS_peak_12763	21	44735065	44735276	56	0	193890
MACS_peak_12764	21	45066577	45067014	60	4	331301
MACS_peak_12766	21	45230648	45230903	60	0	21189
MACS_peak_12767	21	45326895	45327038	61	1	95992
MACS_peak_12771	21	45899670	45900002	61	0	34330
MACS_peak_12772	21	46213174	46213541	66	5	313172
MACS_peak_12773	21	46220095	46220353	66	0	6554
MACS_peak_12774	21	46557032	46557417	70	4	336679
MACS_peak_12788	21	48118209	48118504	70	0	36674
MACS_peak_12789	22	16126978	16127231	0	0	16126978
MACS_peak_12811	22	17021634	17021913	0	0	92067
MACS_peak_12812	22	17143046	17143348	2	2	121133
MACS_peak_12817	22	17520317	17520558	2	0	127648
MACS_peak_12818	22	17708419	17708678	4	2	187861
MACS_peak_12819	22	18558900	18559094	5	1	850222
MACS_peak_12836	22	19024551	19024746	5	0	90206
MACS_peak_12837	22	19935352	19935584	15	10	910606
MACS_peak_12838	22	20144605	20144778	21	6	209021
MACS_peak_12839	22	20305171	20305455	22	1	160393
MACS_peak_12840	22	20324404	20324738	23	1	18949
MACS_peak_12841	22	20324876	20325475	23	0	138
MACS_peak_12842	22	20616408	20616669	26	3	290933
MACS_peak_12848	22	20693086	20693453	26	0	1543
MACS_peak_12849	22	20814798	20814942	27	1	121345
MACS_peak_12850	22	20850714	20850981	27	0	35772
MACS_peak_12851	22	20918504	20918864	29	2	67523
MACS_peak_12852	22	21096228	21096541	31	2	177364
MACS_peak_12856	22	21519749	21520300	31	0	34263
MACS_peak_12857	22	21633755	21634237	33	2	113455
MACS_peak_12858	22	21644724	21644888	34	1	10487
MACS_peak_12859	22	21664500	21664730	34	0	19612
MACS_peak_12860	22	21681326	21682028	35	1	16596
MACS_peak_12861	22	22127619	22127891	36	1	445591
MACS_peak_12868	22	22635368	22635680	36	0	1760
MACS_peak_12869	22	22978638	22979097	37	1	342958
MACS_peak_12875	22	23112672	23112988	37	0	24182
MACS_peak_12876	22	23219187	23219536	38	1	106199
MACS_peak_12878	22	23668446	23668962	38	0	147557
MACS_peak_12879	22	23775564	23775744	40	2	106602
MACS_peak_12880	22	23796157	23796304	41	1	20413
MACS_peak_12881	22	23933427	23933606	44	3	137123
MACS_peak_12882	22	24008867	24009276	44	0	75261
MACS_peak_12883	22	24460890	24461307	47	3	451614
MACS_peak_12884	22	24590368	24590880	51	4	129061
MACS_peak_12887	22	24670628	24671144	51	0	14771
MACS_peak_12888	22	25046813	25047135	52	1	375669
MACS_peak_12896	22	26263903	26264061	52	0	665258
MACS_peak_12897	22	27075049	27075270	56	4	810988
